COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE	
tern	60.9	-150.2	5/9/09	131	2
tern	61.5	-149.3	5/9/09	131	2
tern	61.2	-151	5/9/09	131	2
tern	61.3	-150.8	5/9/09	131	2
tern	61.3	-150.8	5/9/09	131	2
tern	38.9	-74.9	5/9/09	131	2
tern	66	-17.4	5/10/09	132	2
tern	61.2	-149.9	5/10/09	132	2
tern	61.1	-149.8	5/10/09	132	2
tern	61.1	-149.8	5/10/09	132	2
tern	58.4	-134.6	5/10/09	132	2
tern	58.3	-134.6	5/10/09	132	2
tern	58.4	-134.5	5/10/09	132	2
tern	58.4	-134.5	5/10/09	132	2
tern	60.9	-150.2	5/10/09	132	2
tern	61.2	-151	5/10/09	132	2
tern	61.3	-150.8	5/10/09	132	2
tern	61.3	-150.8	5/10/09	132	2
tern	57.5	-132.9	5/10/09	132	2
tern	36.7	-122.1	5/10/09	132	2
tern	36.8	-122	5/10/09	132	2
tern	36.8	-122	5/10/09	132	2
tern	36.8	-122	5/10/09	132	2
tern	61.1	-149.8	5/11/09	133	2
tern	60.9	-150.2	5/11/09	133	2
tern	61.2	-151	5/11/09	133	2
tern	61.3	-150.8	5/11/09	133	2
tern	61.3	-150.8	5/11/09	133	2
tern	66	-17.4	5/12/09	134	2
tern	61.2	-149.9	5/12/09	134	2
tern	61.2	-149.9	5/12/09	134	2
tern	61.2	-149.9	5/12/09	134	2
tern	61.1	-149.8	5/12/09	134	2
tern	61.2	-149.9	5/12/09	134	2
tern	61.1	-149.8	5/12/09	134	2
tern	61.2	-149.9	5/12/09	134	2
tern	61.1	-149.8	5/12/09	134	2
tern	58.4	-134.6	5/12/09	134	2
tern	60.9	-150.2	5/12/09	134	2
tern	61.2	-151	5/12/09	134	2
tern	61.3	-150.8	5/12/09	134	2
tern	61.3	-150.8	5/12/09	134	2
tern	58.7	-136.5	5/12/09	134	2
tern	66.3	-148.1	5/12/09	134	2
tern	61.1	-150	5/13/09	135	2
tern	61.1	-149.8	5/13/09	135	2
tern	64.8	-147.7	5/13/09	135	2
tern	58.4	-134.6	5/13/09	135	2
tern	60.9	-150.2	5/13/09	135	2
tern	61.2	-151	5/13/09	135	2
tern	61.3	-150.8	5/13/09	135	2
tern	61.3	-150.8	5/13/09	135	2
tern	66.3	-148.1	5/13/09	135	2
tern	54.2	-0.3	5/14/09	136	2
tern	66	-17.4	5/14/09	136	2
tern	58.4	-134.6	5/14/09	136	2
tern	60.9	-150.2	5/14/09	136	2
tern	61.2	-151	5/14/09	136	2
tern	61.3	-150.8	5/14/09	136	2
tern	61.3	-150.8	5/14/09	136	2
tern	50.6	-111.9	5/15/09	137	2
tern	50.6	-111.9	5/15/09	137	2
tern	60.9	-150.2	5/15/09	137	2
tern	61.2	-151	5/15/09	137	2
tern	61.6	-149.6	5/15/09	137	2
tern	61.3	-150.8	5/15/09	137	2
tern	61.3	-150.8	5/15/09	137	2
tern	66.3	-148.1	5/15/09	137	2
tern	50.7	-1.6	5/16/09	138	2
tern	61.1	-149.8	5/16/09	138	2
tern	61.1	-149.8	5/16/09	138	2
tern	58.4	-134.6	5/16/09	138	2
tern	58.4	-134.6	5/16/09	138	2
tern	58.3	-134.6	5/16/09	138	2
tern	58.4	-134.7	5/16/09	138	2
tern	60.5	-151.2	5/16/09	138	2
tern	60.5	-151.2	5/16/09	138	2
tern	60.9	-150.2	5/16/09	138	2
tern	61.6	-149.4	5/16/09	138	2
tern	61.2	-151	5/16/09	138	2
tern	61.3	-150.8	5/16/09	138	2
tern	61.3	-150.8	5/16/09	138	2
tern	66.3	-148.1	5/16/09	138	2
tern	34.2	-120.1	5/16/09	138	2
tern	34.2	-120.6	5/16/09	138	2
tern	34.2	-120.6	5/16/09	138	2
tern	34.2	-120.6	5/16/09	138	2
tern	34.2	-120.6	5/16/09	138	2
tern	66	-17.4	5/17/09	139	2
tern	61.1	-149.8	5/17/09	139	2
tern	61.1	-149.8	5/17/09	139	2
tern	58.4	-134.6	5/17/09	139	2
tern	60.5	-151.2	5/17/09	139	2
tern	60.5	-151.2	5/17/09	139	2
tern	60.5	-151.2	5/17/09	139	2
tern	60.5	-151.2	5/17/09	139	2
tern	60.9	-150.2	5/17/09	139	2
tern	61.3	-150.8	5/17/09	139	2
tern	61.3	-150.8	5/17/09	139	2
tern	61.2	-151	5/17/09	139	2
tern	61.5	-149.2	5/17/09	139	2
tern	61.5	-149.2	5/17/09	139	2
tern	66.3	-148.1	5/17/09	139	2
tern	60.9	-150.2	5/18/09	140	2
tern	61.3	-150.8	5/18/09	140	2
tern	61.3	-150.8	5/18/09	140	2
tern	61.2	-151	5/18/09	140	2
tern	66.3	-148.1	5/18/09	140	2
tern	66	-17.4	5/19/09	141	2
tern	61.1	-149.8	5/19/09	141	2
tern	58.3	-134.6	5/19/09	141	2
tern	58.4	-134.6	5/19/09	141	2
tern	60.9	-150.2	5/19/09	141	2
tern	61.2	-151	5/19/09	141	2
tern	61.3	-150.8	5/19/09	141	2
tern	61.3	-150.8	5/19/09	141	2
tern	57	-133	5/19/09	141	2
tern	34.9	-75.3	5/19/09	141	2
tern	43	-70.7	5/19/09	141	2
tern	43	-70.7	5/19/09	141	2
tern	61.2	-149.9	5/20/09	142	2
tern	61.1	-149.8	5/20/09	142	2
tern	61.1	-149.8	5/20/09	142	2
tern	58.4	-134.8	5/20/09	142	2
tern	60.9	-150.2	5/20/09	142	2
tern	61.2	-151	5/20/09	142	2
tern	61.3	-150.8	5/20/09	142	2
tern	61.3	-150.8	5/20/09	142	2
tern	66.3	-148.1	5/20/09	142	2
tern	58.7	-134.9	5/21/09	143	2
tern	60.1	-149.4	5/21/09	143	2
tern	60.5	-151.2	5/21/09	143	2
tern	60.9	-150.2	5/21/09	143	2
tern	61.2	-151	5/21/09	143	2
tern	61.3	-150.8	5/21/09	143	2
tern	46.7	-92	5/21/09	143	2
tern	61.2	-149.9	5/22/09	144	2
tern	58.4	-134.5	5/22/09	144	2
tern	60.5	-149.5	5/22/09	144	2
tern	60.5	-151.1	5/22/09	144	2
tern	60.5	-151.2	5/22/09	144	2
tern	60.5	-151.2	5/22/09	144	2
tern	60.5	-150.5	5/22/09	144	2
tern	60.9	-150.2	5/22/09	144	2
tern	61.2	-151	5/22/09	144	2
tern	61.3	-150.8	5/22/09	144	2
tern	64.5	-165.3	5/22/09	144	2
tern	64.6	-165.3	5/22/09	144	2
tern	66.3	-148.1	5/22/09	144	2
tern	42	-70.7	5/22/09	144	2
tern	55.9	-121.9	5/23/09	145	2
tern	65	25.5	5/23/09	145	2
tern	66	-17.4	5/23/09	145	2
tern	61.1	-149.8	5/23/09	145	2
tern	61.1	-149.8	5/23/09	145	2
tern	60.5	-162.3	5/23/09	145	2
tern	58.3	-134.6	5/23/09	145	2
tern	60.5	-151.2	5/23/09	145	2
tern	60.5	-151.2	5/23/09	145	2
tern	60.1	-149.4	5/23/09	145	2
tern	59.6	-151.6	5/23/09	145	2
tern	59.6	-151.5	5/23/09	145	2
tern	60.9	-150.2	5/23/09	145	2
tern	61.2	-151	5/23/09	145	2
tern	61.3	-150.8	5/23/09	145	2
tern	64.5	-165.3	5/23/09	145	2
tern	66.3	-148.1	5/23/09	145	2
tern	30.4	-81.4	5/23/09	145	2
tern	30.4	-81.4	5/23/09	145	2
tern	30.4	-81.4	5/23/09	145	2
tern	30.4	-81.4	5/23/09	145	2
tern	30.4	-81.4	5/23/09	145	2
tern	57	-131.8	5/24/09	146	2
tern	45.5	-76.1	5/24/09	146	2
tern	66	29.2	5/24/09	146	2
tern	66	-17.4	5/24/09	146	2
tern	61.1	-149.8	5/24/09	146	2
tern	58.5	-134.8	5/24/09	146	2
tern	60.8	-151.1	5/24/09	146	2
tern	60.9	-150.2	5/24/09	146	2
tern	61.2	-151	5/24/09	146	2
tern	61.3	-150.8	5/24/09	146	2
tern	64.5	-164.6	5/24/09	146	2
tern	66.3	-148.1	5/24/09	146	2
tern	30.4	-81.4	5/24/09	146	2
tern	30.9	-81.4	5/24/09	146	2
tern	44.3	-78.3	5/25/09	147	2
tern	66	29.2	5/25/09	147	2
tern	61.2	-149.9	5/25/09	147	2
tern	61.2	-149.9	5/25/09	147	2
tern	58.4	-134.6	5/25/09	147	2
tern	59.6	-151.5	5/25/09	147	2
tern	60.9	-150.2	5/25/09	147	2
tern	61.2	-151	5/25/09	147	2
tern	61.3	-150.8	5/25/09	147	2
tern	64.4	-164.9	5/25/09	147	2
tern	64.5	-165.4	5/25/09	147	2
tern	64.5	-164.8	5/25/09	147	2
tern	66.3	-148.1	5/25/09	147	2
tern	30.4	-81.4	5/25/09	147	2
tern	30.4	-81.4	5/25/09	147	2
tern	44.5	-67.1	5/25/09	147	2
tern	44.5	-67.1	5/25/09	147	2
tern	34.9	-75.3	5/25/09	147	2
tern	34.9	-75.3	5/25/09	147	2
tern	34.9	-75.3	5/25/09	147	2
tern	34.9	-75.3	5/25/09	147	2
tern	60.4	-1.2	5/26/09	148	2
tern	60.8	-149	5/26/09	148	2
tern	58.4	-134.6	5/26/09	148	2
tern	58.3	-134.6	5/26/09	148	2
tern	58.3	-134.6	5/26/09	148	2
tern	58.4	-134.6	5/26/09	148	2
tern	60.1	-149.4	5/26/09	148	2
tern	60.1	-149.4	5/26/09	148	2
tern	60.5	-149.5	5/26/09	148	2
tern	60.9	-150.2	5/26/09	148	2
tern	61.2	-151	5/26/09	148	2
tern	61.3	-150.8	5/26/09	148	2
tern	64.5	-164.4	5/26/09	148	2
tern	64.9	-166.3	5/26/09	148	2
tern	64.7	-165.8	5/26/09	148	2
tern	64.5	-165.2	5/26/09	148	2
tern	66.3	-148.1	5/26/09	148	2
tern	30.4	-81.4	5/26/09	148	2
tern	66	-17.4	5/27/09	149	2
tern	63.5	-150.1	5/27/09	149	2
tern	58.3	-134.4	5/27/09	149	2
tern	60.9	-150.2	5/27/09	149	2
tern	61.2	-151	5/27/09	149	2
tern	61.3	-150.8	5/27/09	149	2
tern	64.7	-165.9	5/27/09	149	2
tern	34.9	-75.3	5/27/09	149	2
tern	61.2	-149.9	5/28/09	150	2
tern	61.1	-149.8	5/28/09	150	2
tern	61.2	-149.9	5/28/09	150	2
tern	60.9	-150.2	5/28/09	150	2
tern	61.2	-151	5/28/09	150	2
tern	61.3	-150.8	5/28/09	150	2
tern	64.5	-164.8	5/28/09	150	2
tern	64.5	-164.8	5/28/09	150	2
tern	65.1	-164.9	5/28/09	150	2
tern	66.3	-148.1	5/28/09	150	2
tern	45.4	-75.8	5/29/09	151	2
tern	61.1	-149.8	5/29/09	151	2
tern	60.9	-150.2	5/29/09	151	2
tern	61.2	-151	5/29/09	151	2
tern	61.3	-150.8	5/29/09	151	2
tern	64.5	-164.8	5/29/09	151	2
tern	64.5	-164.8	5/29/09	151	2
tern	66.3	-148.1	5/29/09	151	2
tern	43.9	-68.8	5/29/09	151	2
tern	44.6	-67.1	5/29/09	151	2
tern	40	-76.5	5/29/09	151	2
tern	40	-76.5	5/29/09	151	2
tern	58.2	-5.3	5/30/09	152	2
tern	61.1	-149.8	5/30/09	152	2
tern	58.3	-134.6	5/30/09	152	2
tern	58.4	-134.6	5/30/09	152	2
tern	58.3	-134.6	5/30/09	152	2
tern	58.4	-134.6	5/30/09	152	2
tern	60.5	-151.2	5/30/09	152	2
tern	60.5	-151.2	5/30/09	152	2
tern	60.5	-151.2	5/30/09	152	2
tern	60.5	-151.2	5/30/09	152	2
tern	60.9	-150.2	5/30/09	152	2
tern	61.2	-151	5/30/09	152	2
tern	61.3	-150.8	5/30/09	152	2
tern	64.4	-164.8	5/30/09	152	2
tern	64.5	-165.4	5/30/09	152	2
tern	64.5	-165.4	5/30/09	152	2
tern	66.3	-148.1	5/30/09	152	2
tern	40	-76.5	5/30/09	152	2
tern	66	-17.4	5/31/09	153	2
tern	61.2	-149.9	5/31/09	153	2
tern	61.1	-149.8	5/31/09	153	2
tern	64.8	-147.9	5/31/09	153	2
tern	58.4	-134.6	5/31/09	153	2
tern	57.6	-152.4	5/31/09	153	2
tern	57.6	-152.4	5/31/09	153	2
tern	57.6	-152.4	5/31/09	153	2
tern	61.2	-151	5/31/09	153	2
tern	61.3	-150.8	5/31/09	153	2
tern	64.5	-165.5	5/31/09	153	2
tern	64.4	-164.8	5/31/09	153	2
tern	64.5	-164.4	5/31/09	153	2
tern	64.5	-164.4	5/31/09	153	2
tern	36.4	-118	5/31/09	153	2
tern	36.4	-118	5/31/09	153	2
tern	58.4	-5.2	6/1/09	153	2
tern	61.2	-149.9	6/1/09	153	2
tern	61.2	-149.9	6/1/09	153	2
tern	61.2	-150	6/1/09	153	2
tern	58.3	-134.6	6/1/09	153	2
tern	60.9	-150.2	6/1/09	153	2
tern	61.2	-151	6/1/09	153	2
tern	61.3	-150.8	6/1/09	153	2
tern	64.4	-165	6/1/09	153	2
tern	62.5	-114.4	6/2/09	154	2
tern	62.5	-114.4	6/2/09	154	2
tern	53	-80.8	6/2/09	154	2
tern	45.4	-75.9	6/2/09	154	2
tern	61.1	-135.2	6/2/09	154	2
tern	61.1	-149.8	6/2/09	154	2
tern	61.2	-149.9	6/2/09	154	2
tern	61.3	-150.8	6/2/09	154	2
tern	64.5	-165.5	6/2/09	154	2
tern	64.6	-165.7	6/2/09	154	2
tern	64.5	-164.8	6/2/09	154	2
tern	64.5	-164.8	6/2/09	154	2
tern	45.4	-75.9	6/3/09	155	2
tern	60.5	-151.1	6/3/09	155	2
tern	60.9	-150.2	6/3/09	155	2
tern	61.3	-150.8	6/3/09	155	2
tern	64.8	-163.7	6/3/09	155	2
tern	64.8	-165.2	6/3/09	155	2
tern	64.8	-165.2	6/3/09	155	2
tern	64.5	-164.7	6/3/09	155	2
tern	57.9	-133.3	6/3/09	155	2
tern	57.9	-133.3	6/3/09	155	2
tern	66.3	-148.1	6/3/09	155	2
tern	61.2	-149.9	6/4/09	156	2
tern	58.4	-134.5	6/4/09	156	2
tern	60.1	-149.4	6/4/09	156	2
tern	61.2	-151	6/4/09	156	2
tern	64.8	-165.2	6/4/09	156	2
tern	64.6	-165.7	6/4/09	156	2
tern	64.6	-165.7	6/4/09	156	2
tern	64.5	-164.4	6/4/09	156	2
tern	71.3	-156.8	6/4/09	156	2
tern	71.3	-156.8	6/4/09	156	2
tern	71.3	-156.8	6/4/09	156	2
tern	59.5	-135.3	6/4/09	156	2
tern	59.5	-135.3	6/4/09	156	2
tern	58.7	-94.1	6/5/09	157	2
tern	66	-17.4	6/5/09	157	2
tern	61.1	-149.8	6/5/09	157	2
tern	63.4	-150.6	6/5/09	157	2
tern	59.4	-136	6/5/09	157	2
tern	58.3	-134.4	6/5/09	157	2
tern	58.3	-134.6	6/5/09	157	2
tern	60.3	-151.3	6/5/09	157	2
tern	60.9	-150.2	6/5/09	157	2
tern	64.5	-165.4	6/5/09	157	2
tern	64.8	-163.7	6/5/09	157	2
tern	64.6	-165.7	6/5/09	157	2
tern	64.6	-165.7	6/5/09	157	2
tern	64.8	-163.7	6/5/09	157	2
tern	56.7	-132.1	6/5/09	157	2
tern	66.3	-148.1	6/5/09	157	2
tern	38.9	-120	6/5/09	157	2
tern	43.9	-69.4	6/5/09	157	2
tern	43.8	-68.8	6/5/09	157	2
tern	43.8	-68.9	6/5/09	157	2
tern	43.8	-68.9	6/5/09	157	2
tern	43.9	-69.1	6/5/09	157	2
tern	43.8	-68.9	6/5/09	157	2
tern	43.8	-68.9	6/5/09	157	2
tern	58.7	-94.1	6/6/09	158	2
tern	58.7	-94.1	6/6/09	158	2
tern	58.7	-94.1	6/6/09	158	2
tern	58.7	-94.1	6/6/09	158	2
tern	60.5	-134.4	6/6/09	158	2
tern	61.1	-149.8	6/6/09	158	2
tern	61.1	-149.8	6/6/09	158	2
tern	61.1	-149.8	6/6/09	158	2
tern	61.1	-149.8	6/6/09	158	2
tern	63.4	-150.8	6/6/09	158	2
tern	58.4	-134.6	6/6/09	158	2
tern	58.4	-134.6	6/6/09	158	2
tern	60.9	-150.2	6/6/09	158	2
tern	64.5	-164.8	6/6/09	158	2
tern	64.5	-164.8	6/6/09	158	2
tern	64.6	-165.5	6/6/09	158	2
tern	64.5	-165.4	6/6/09	158	2
tern	71.3	-156.8	6/6/09	158	2
tern	58.7	-136.5	6/6/09	158	2
tern	61.4	-165.1	6/6/09	158	2
tern	56.7	-131.9	6/6/09	158	2
tern	41.8	-70	6/6/09	158	2
tern	58.8	-94	6/7/09	159	2
tern	58.7	-94.1	6/7/09	159	2
tern	58.7	-94.1	6/7/09	159	2
tern	58.8	-94	6/7/09	159	2
tern	58.7	-94.1	6/7/09	159	2
tern	58.7	-94.1	6/7/09	159	2
tern	58.8	-94	6/7/09	159	2
tern	45.2	-75.8	6/7/09	159	2
tern	60.5	-134.5	6/7/09	159	2
tern	61.1	-149.8	6/7/09	159	2
tern	61.2	-149.9	6/7/09	159	2
tern	63.4	-150.8	6/7/09	159	2
tern	59	-160.4	6/7/09	159	2
tern	59	-160.4	6/7/09	159	2
tern	60.5	-149.5	6/7/09	159	2
tern	57.7	-152.6	6/7/09	159	2
tern	64.5	-165.4	6/7/09	159	2
tern	64.8	-165.2	6/7/09	159	2
tern	64.6	-165.7	6/7/09	159	2
tern	64.6	-165.7	6/7/09	159	2
tern	64.5	-165.4	6/7/09	159	2
tern	71.3	-156.8	6/7/09	159	2
tern	71.3	-156.8	6/7/09	159	2
tern	61.2	-165.2	6/7/09	159	2
tern	56.7	-131.9	6/7/09	159	2
tern	38.9	-120	6/7/09	159	2
tern	40.8	-72.7	6/7/09	159	2
tern	58.8	-94	6/8/09	160	2
tern	58.8	-94	6/8/09	160	2
tern	58.8	-94	6/8/09	160	2
tern	60.5	-134.3	6/8/09	160	2
tern	59	-160.4	6/8/09	160	2
tern	59	-160.4	6/8/09	160	2
tern	58.3	-134.6	6/8/09	160	2
tern	60.1	-149.4	6/8/09	160	2
tern	57.9	-152.9	6/8/09	160	2
tern	61.5	-149.6	6/8/09	160	2
tern	64.5	-165.3	6/8/09	160	2
tern	71.3	-156.8	6/8/09	160	2
tern	71.3	-156.8	6/8/09	160	2
tern	57.9	-133.3	6/8/09	160	2
tern	61.2	-165.2	6/8/09	160	2
tern	56.6	-132.4	6/8/09	160	2
tern	58.7	-93.8	6/9/09	161	2
tern	58.7	-93.8	6/9/09	161	2
tern	58.7	-93.8	6/9/09	161	2
tern	58.7	-93.8	6/9/09	161	2
tern	61.2	-150	6/9/09	161	2
tern	60.9	-150.2	6/9/09	161	2
tern	61.5	-149.6	6/9/09	161	2
tern	64.5	-164.8	6/9/09	161	2
tern	71.3	-156.8	6/9/09	161	2
tern	58.7	-93.9	6/10/09	162	2
tern	58.7	-93.9	6/10/09	162	2
tern	58.7	-93.9	6/10/09	162	2
tern	58.7	-93.9	6/10/09	162	2
tern	52.8	-66.3	6/10/09	162	2
tern	60.1	-149.4	6/10/09	162	2
tern	60.4	-150.3	6/10/09	162	2
tern	60.5	-149.5	6/10/09	162	2
tern	60.5	-149.5	6/10/09	162	2
tern	60.9	-150.2	6/10/09	162	2
tern	64.6	-165.6	6/10/09	162	2
tern	64.5	-165.5	6/10/09	162	2
tern	64.6	-165.5	6/10/09	162	2
tern	71.3	-156.8	6/10/09	162	2
tern	61.2	-165.2	6/10/09	162	2
tern	56.4	-131.6	6/10/09	162	2
tern	58.8	-94.1	6/11/09	163	2
tern	58.8	-94.1	6/11/09	163	2
tern	60.7	-135	6/11/09	163	2
tern	66	-17.4	6/11/09	163	2
tern	61.1	-149.3	6/11/09	163	2
tern	63.5	-150.9	6/11/09	163	2
tern	59	-160.4	6/11/09	163	2
tern	59	-160.4	6/11/09	163	2
tern	59.6	-151.3	6/11/09	163	2
tern	60.9	-150.2	6/11/09	163	2
tern	64.6	-165.7	6/11/09	163	2
tern	64.4	-164.8	6/11/09	163	2
tern	61.3	-165.3	6/11/09	163	2
tern	58.8	-94.1	6/12/09	164	2
tern	58.8	-94.1	6/12/09	164	2
tern	58.8	-94.1	6/12/09	164	2
tern	58.8	-94.1	6/12/09	164	2
tern	52.8	-66.3	6/12/09	164	2
tern	53.2	-81.1	6/12/09	164	2
tern	61.2	-149.9	6/12/09	164	2
tern	63.4	-148.8	6/12/09	164	2
tern	59.2	-158.8	6/12/09	164	2
tern	59.2	-158.8	6/12/09	164	2
tern	58.4	-134.6	6/12/09	164	2
tern	58.3	-134.6	6/12/09	164	2
tern	58.4	-134.6	6/12/09	164	2
tern	60.9	-150.2	6/12/09	164	2
tern	61.3	-150.8	6/12/09	164	2
tern	61.3	-165.3	6/12/09	164	2
tern	43.9	-69.4	6/12/09	164	2
tern	58.8	-93.9	6/13/09	165	2
tern	58.8	-93.9	6/13/09	165	2
tern	58.8	-93.9	6/13/09	165	2
tern	58.7	-94.1	6/13/09	165	2
tern	58.8	-94	6/13/09	165	2
tern	58.7	-94.1	6/13/09	165	2
tern	58.8	-93.9	6/13/09	165	2
tern	58.8	-94	6/13/09	165	2
tern	52.8	-66.3	6/13/09	165	2
tern	52.9	-66.9	6/13/09	165	2
tern	57.2	-170.3	6/13/09	165	2
tern	57.2	-170.3	6/13/09	165	2
tern	63.4	-148.8	6/13/09	165	2
tern	59.2	-158.8	6/13/09	165	2
tern	59.2	-158.8	6/13/09	165	2
tern	58.4	-134.6	6/13/09	165	2
tern	58.4	-134.6	6/13/09	165	2
tern	61.3	-150.8	6/13/09	165	2
tern	61.5	-149.6	6/13/09	165	2
tern	64.5	-165.5	6/13/09	165	2
tern	64.6	-165.4	6/13/09	165	2
tern	64.5	-165.4	6/13/09	165	2
tern	42.1	-70.2	6/13/09	165	2
tern	42.1	-70.2	6/13/09	165	2
tern	42.1	-70.2	6/13/09	165	2
tern	42.1	-70.2	6/13/09	165	2
tern	42.1	-70.2	6/13/09	165	2
tern	44.4	-68.2	6/13/09	165	2
tern	44.1	-67.8	6/13/09	165	2
tern	44.1	-67.8	6/13/09	165	2
tern	44.1	-67.8	6/13/09	165	2
tern	43.8	-68.9	6/13/09	165	2
tern	44.4	-67.9	6/13/09	165	2
tern	36.6	-104.6	6/13/09	165	2
tern	58.8	-94.1	6/14/09	166	2
tern	66	-17.4	6/14/09	166	2
tern	61.2	-149.9	6/14/09	166	2
tern	61.1	-149.8	6/14/09	166	2
tern	61.1	-149.8	6/14/09	166	2
tern	61.1	-150	6/14/09	166	2
tern	61.1	-150	6/14/09	166	2
tern	61.1	-149.8	6/14/09	166	2
tern	61.2	-149.9	6/14/09	166	2
tern	61.2	-149.9	6/14/09	166	2
tern	63.4	-148.8	6/14/09	166	2
tern	61.3	-150.8	6/14/09	166	2
tern	61.5	-149.6	6/14/09	166	2
tern	64.5	-165.4	6/14/09	166	2
tern	71.3	-156.8	6/14/09	166	2
tern	61.3	-165.3	6/14/09	166	2
tern	58.7	-94.1	6/15/09	167	2
tern	58.7	-94.1	6/15/09	167	2
tern	58.8	-94.2	6/15/09	167	2
tern	58.8	-94.2	6/15/09	167	2
tern	58.7	-94.1	6/15/09	167	2
tern	58.8	-94.2	6/15/09	167	2
tern	58.8	-94.2	6/15/09	167	2
tern	58.7	-94.1	6/15/09	167	2
tern	62.5	-114.4	6/15/09	167	2
tern	54.2	12.1	6/15/09	167	2
tern	61.2	-149.9	6/15/09	167	2
tern	58.4	-134.5	6/15/09	167	2
