COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE	1=Atlantic // 2=Horned // 3=Tufted
puffin	44.3	-68.1	6/11/03	163	1
puffin	59	-150.2	6/11/03	163	2
puffin	59	-150.2	6/11/03	163	3
puffin	57.8	-152.4	6/11/03	163	3
puffin	48.4	-124.7	6/11/03	163	3
puffin	54.2	-0.3	6/12/03	164	1
puffin	44.4	-68.1	6/12/03	164	1
puffin	44.4	-68.1	6/12/03	164	1
puffin	44.4	-68.1	6/12/03	164	1
puffin	44.4	-68.1	6/12/03	164	1
puffin	56.1	-155.6	6/12/03	164	2
puffin	56.1	-155.6	6/12/03	164	3
puffin	45.9	-124	6/12/03	164	3
puffin	47.3	-52.8	6/14/03	166	1
puffin	57.8	-6.6	6/14/03	166	1
puffin	57.2	-170.3	6/14/03	166	2
puffin	57.2	-170.3	6/14/03	166	3
puffin	45.3	-124	6/14/03	166	3
puffin	44.5	-67.1	6/15/03	167	1
puffin	54.9	-160.5	6/15/03	167	2
puffin	54.9	-160.5	6/15/03	167	3
puffin	48.4	-124.7	6/15/03	167	3
puffin	47.3	-52.8	6/16/03	168	1
puffin	47.3	-52.8	6/16/03	168	1
puffin	55.5	-159.5	6/16/03	168	2
puffin	57.2	-170.3	6/16/03	168	2
puffin	57.2	-170.3	6/16/03	168	3
puffin	59.7	-151.2	6/16/03	168	3
puffin	47.3	-52.8	6/17/03	169	1
puffin	58.9	-152	6/17/03	169	2
puffin	48.9	-126.5	6/17/03	169	3
puffin	54.4	-131.5	6/17/03	169	3
puffin	58.9	-152	6/17/03	169	3
puffin	46.8	-54.2	6/18/03	170	1
puffin	44.3	-68	6/19/03	171	1
puffin	44.3	-68	6/19/03	171	1
puffin	59	-137	6/21/03	173	2
puffin	44.4	-67.9	6/22/03	174	1
puffin	59	-152.5	6/22/03	174	2
puffin	59	-152.5	6/22/03	174	3
puffin	50.2	-64	6/23/03	175	1
puffin	50.2	-63.7	6/23/03	175	1
puffin	43.9	-69.4	6/23/03	175	1
puffin	57.8	-152.4	6/23/03	175	2
puffin	57.8	-152.4	6/23/03	175	3
puffin	43.9	-69.4	6/24/03	176	1
puffin	59	-137	6/26/03	178	2
puffin	58.6	-136	6/26/03	178	3
puffin	44.5	-67.1	6/27/03	179	1
puffin	49	-125.6	6/29/03	181	3
puffin	44.5	-67.1	7/3/03	186	1
puffin	54.1	-0.1	7/4/03	187	1
puffin	60.1	-149.4	7/4/03	187	2
puffin	45.9	-124	7/4/03	187	3
puffin	44.5	-124.8	7/5/03	188	3
puffin	47.3	-52.8	7/6/03	189	1
puffin	44.5	-67.1	7/6/03	189	1
puffin	44.5	-67.1	7/6/03	189	1
puffin	57.2	-170.3	7/6/03	189	2
puffin	57.2	-170.3	7/6/03	189	3
puffin	58.2	-135.3	7/6/03	189	3
puffin	53.6	0.1	7/7/03	190	1
puffin	49.2	-126.1	7/8/03	191	2
puffin	49.2	-126.1	7/8/03	191	3
puffin	60.2	-149.7	7/9/03	192	2
puffin	59.8	-148.8	7/9/03	192	2
puffin	60.2	-149.7	7/9/03	192	3
puffin	59.8	-148.8	7/9/03	192	3
puffin	47.6	-55.1	7/10/03	193	1
puffin	43.9	-69.4	7/11/03	194	1
puffin	43.9	-69.4	7/11/03	194	1
puffin	36.7	-122.1	7/13/03	196	3
puffin	36.7	-122.1	7/13/03	196	3
puffin	36.7	-122.1	7/13/03	196	3
puffin	36.7	-122.1	7/13/03	196	3
puffin	49.2	-126.1	7/14/03	197	3
puffin	59	-137	7/16/03	199	2
puffin	49.2	-126.1	7/18/03	201	3
puffin	46.9	-124.5	7/19/03	202	3
puffin	46.9	-124.5	7/19/03	202	3
puffin	46.9	-124.5	7/19/03	202	3
puffin	58.6	-3.1	7/20/03	203	1
puffin	59.4	-146.3	7/21/03	204	3
puffin	48.4	-124.7	7/22/03	205	3
puffin	48.4	-124.7	7/22/03	205	3
puffin	47.6	-124.4	7/22/03	205	3
puffin	44.4	-67.9	7/23/03	206	1
puffin	46.4	-60.4	7/24/03	207	1
puffin	59.6	-151.3	7/24/03	207	3
puffin	49.2	-126.1	7/25/03	208	3
puffin	44.4	-68.2	7/26/03	209	1
puffin	59.8	-149.7	7/26/03	209	2
puffin	59.8	-149.7	7/26/03	209	3
puffin	47.9	-123.5	7/27/03	210	3
puffin	57.7	-152.2	7/28/03	211	3
puffin	57.8	-152.1	7/29/03	212	2
puffin	62.4	5.6	7/30/03	213	1
puffin	71.2	25.8	7/30/03	213	1
puffin	44.4	-67.9	7/30/03	213	1
puffin	49.2	-126	7/30/03	213	3
puffin	49.2	-126.1	8/2/03	215	3
puffin	41.8	-124.2	8/2/03	215	3
puffin	45.3	-124	8/3/03	216	3
puffin	77	16	8/4/03	217	1
puffin	44.5	-67.1	8/4/03	217	1
puffin	49.2	-126.1	8/4/03	217	3
puffin	47.8	-123.5	8/4/03	217	3
puffin	47.2	-54.3	8/5/03	218	1
puffin	46.8	-54.2	8/6/03	219	1
puffin	58.3	-136.4	8/6/03	219	3
puffin	47.3	-52.8	8/7/03	220	1
puffin	46.9	-124.5	8/9/03	222	3
puffin	46.9	-124.5	8/9/03	222	3
puffin	46.9	-124.5	8/9/03	222	3
puffin	47.6	-52.7	8/10/03	223	1
puffin	57	-135.3	8/10/03	223	2
puffin	57	-135.3	8/10/03	223	3
puffin	37.7	-123	8/10/03	223	3
puffin	44.4	-68.2	8/13/03	226	1
puffin	50.2	-60.7	8/14/03	227	1
puffin	50.1	-61.1	8/14/03	227	1
puffin	51.4	-57.2	8/15/03	228	1
puffin	50.8	-59	8/15/03	228	1
puffin	51.3	-57.5	8/15/03	228	1
puffin	43.9	-69.4	8/15/03	228	1
puffin	51.4	-57.1	8/16/03	229	1
puffin	51	-58.7	8/16/03	229	1
puffin	60.6	-146.9	8/16/03	229	2
puffin	57	-135.5	8/16/03	229	3
puffin	46.9	-124.5	8/16/03	229	3
puffin	46.9	-124.5	8/16/03	229	3
puffin	50.2	-63.7	8/17/03	230	1
puffin	50.1	-61.6	8/17/03	230	1
puffin	43.9	-69.4	8/18/03	231	1
puffin	51.9	-176.7	8/20/03	233	2
puffin	51.9	-176.7	8/20/03	233	2
puffin	51.9	-176.7	8/21/03	234	2
puffin	58.7	-136.2	8/21/03	234	2
puffin	51.9	-176.6	8/23/03	236	2
puffin	51.9	-176.7	8/23/03	236	3
puffin	51.9	-176.6	8/23/03	236	3
puffin	46.9	-124.5	8/23/03	236	3
puffin	46.9	-124.5	8/23/03	236	3
puffin	48.5	-53	8/25/03	238	1
puffin	63.8	-171.7	8/25/03	238	2
puffin	63.8	-171.7	8/25/03	238	3
puffin	55.3	-133.2	8/27/03	240	3
puffin	63.8	-171.7	8/29/03	242	2
puffin	63.8	-171.7	8/29/03	242	3
puffin	63.8	-171.7	8/30/03	243	2
puffin	49.2	-126.1	8/30/03	243	3
puffin	63.8	-171.7	8/30/03	243	3
puffin	63.9	-22.5	8/31/03	244	1
puffin	59.8	-150.2	8/31/03	244	2
puffin	59.8	-150.2	8/31/03	244	2
puffin	63.8	-171.7	8/31/03	244	2
puffin	59.8	-150.2	8/31/03	244	3
puffin	59.8	-150.2	8/31/03	244	3
puffin	63.8	-171.7	8/31/03	244	3
puffin	44.5	-124.8	8/31/03	244	3
puffin	45.3	-124	8/31/03	244	3
puffin	63.8	-171.7	9/1/03	245	2
puffin	57.2	-170.3	9/2/03	246	2
puffin	63.8	-171.7	9/2/03	246	2
puffin	63.8	-171.7	9/3/03	247	2
puffin	63.8	-171.7	9/4/03	248	2
puffin	46.9	-124.5	9/4/03	248	3
puffin	63.8	-171.7	9/5/03	249	2
puffin	63.8	-171.7	9/5/03	249	3
puffin	63.9	-22.5	9/6/03	250	1
puffin	63.8	-171.7	9/6/03	250	2
puffin	45.3	-124	9/6/03	250	3
puffin	48.2	-123.1	9/6/03	250	3
puffin	46.8	-124.4	9/6/03	250	3
puffin	46.9	-124.5	9/6/03	250	3
puffin	46.9	-124.5	9/6/03	250	3
puffin	46.8	-124.4	9/6/03	250	3
puffin	43.2	-69.6	9/8/03	252	1
puffin	38.2	-123.5	9/12/03	256	3
puffin	38.2	-123.5	9/12/03	256	3
puffin	46.9	-124.5	9/14/03	258	3
puffin	46.9	-124.5	9/14/03	258	3
puffin	57.2	-170.3	9/20/03	264	3
puffin	46.9	-124.5	9/20/03	264	3
puffin	39.4	-124.2	9/21/03	265	3
puffin	39.4	-124.2	9/21/03	265	3
puffin	39.4	-124.2	9/21/03	265	3
puffin	39.4	-124.2	9/21/03	265	3
puffin	39.4	-124.2	9/21/03	265	3
puffin	39.4	-124.2	9/21/03	265	3
puffin	36.5	-122.2	9/26/03	270	3
puffin	36.6	-122.5	9/26/03	270	3
puffin	44.9	-66.8	9/28/03	272	1
puffin	44	-68.1	10/4/03	278	1
puffin	44.2	-67.8	10/4/03	278	1
puffin	44.6	-124.6	10/4/03	278	3
puffin	57.2	-170.3	10/5/03	279	2
puffin	46.9	-124.5	10/5/03	279	3
puffin	46.9	-124.5	10/5/03	279	3
puffin	46.9	-124.5	10/5/03	279	3
puffin	46.9	-124.5	10/5/03	279	3
puffin	46.9	-124.5	10/5/03	279	3
puffin	57.2	-170.3	10/6/03	280	2
puffin	57.2	-170.3	10/7/03	281	2
puffin	57.2	-170.4	10/8/03	282	2
puffin	44.2	-66.4	10/11/03	285	1
puffin	36.9	-122.2	10/12/03	286	3
puffin	38.2	-123.5	10/18/03	292	3
puffin	44.5	-73.2	11/27/03	332	1
puffin	44.5	-73.2	11/27/03	332	1
puffin	41.8	-70	12/8/03	343	1
puffin	40.2	-74	12/13/03	348	1
puffin	40.2	-73.9	1/2/04	2	1
puffin	38.2	-74.3	2/28/04	58	1
puffin	38.2	-74.3	2/28/04	58	1
puffin	38.2	-74.3	2/28/04	58	1
puffin	42.9	-70.5	3/14/04	75	1
puffin	46.9	-124.5	4/4/04	95	3
puffin	37.7	-123	4/14/04	105	3
puffin	43.9	-69.4	4/16/04	107	1
puffin	37.7	-123	4/18/04	109	3
puffin	60.1	-149.4	5/7/04	129	2
puffin	58.9	-3.1	5/10/04	132	1
puffin	57.2	-170.3	5/13/04	135	2
puffin	46.4	-62	5/14/04	136	1
puffin	53.3	-4.7	5/14/04	136	1
puffin	53.3	-4.7	5/14/04	136	1
puffin	45.3	-124	5/15/04	137	3
puffin	46.9	-124.5	5/15/04	137	3
puffin	46.9	-124.5	5/15/04	137	3
puffin	46.9	-124.5	5/15/04	137	3
puffin	45.3	-124	5/16/04	138	3
puffin	59.6	-149.6	5/22/04	144	2
puffin	59.6	-149.6	5/22/04	144	3
puffin	57.9	-133.3	5/22/04	144	3
puffin	57.8	-133.7	5/22/04	144	3
puffin	44.7	-66.8	5/23/04	145	1
puffin	57.6	-7	5/23/04	145	1
puffin	60	-149.4	5/23/04	145	2
puffin	60	-149.4	5/23/04	145	3
puffin	36.7	-122.1	5/23/04	145	3
puffin	47.4	-124.8	5/23/04	145	3
puffin	47.5	-124.8	5/23/04	145	3
puffin	47.6	-124.8	5/23/04	145	3
puffin	57.2	-170.3	5/24/04	146	2
puffin	47.7	-124.8	5/24/04	146	3
puffin	57.2	-170.3	5/25/04	147	2
puffin	63.8	-171.7	5/25/04	147	2
puffin	49.2	-126.1	5/25/04	147	3
puffin	57.2	-170.3	5/25/04	147	3
puffin	63.8	-171.7	5/25/04	147	3
puffin	47.9	-125.3	5/25/04	147	3
puffin	57.2	-170.3	5/26/04	148	2
puffin	63.8	-171.7	5/26/04	148	2
puffin	57.2	-170.3	5/26/04	148	3
puffin	63.8	-171.7	5/26/04	148	3
puffin	48	-125.3	5/26/04	148	3
puffin	48.1	-125.3	5/26/04	148	3
puffin	44.5	-67.1	5/27/04	149	1
puffin	57.2	-170.3	5/27/04	149	2
puffin	63.8	-171.7	5/27/04	149	2
puffin	57.2	-170.3	5/27/04	149	3
puffin	63.8	-171.7	5/27/04	149	3
puffin	48.2	-125.1	5/27/04	149	3
puffin	44.5	-67.1	5/28/04	150	1
puffin	63.8	-171.7	5/28/04	150	2
puffin	48.3	-125.5	5/28/04	150	3
puffin	63.8	-171.7	5/28/04	150	3
puffin	48.3	-125	5/28/04	150	3
puffin	63.8	-171.7	5/29/04	151	2
puffin	63.8	-171.7	5/29/04	151	2
puffin	49.2	-126.1	5/29/04	151	3
puffin	63.8	-171.7	5/29/04	151	3
puffin	63.8	-171.7	5/29/04	151	3
puffin	58.7	-136.1	5/29/04	151	3
puffin	63.8	-171.7	5/30/04	152	2
puffin	57	-135.7	5/30/04	152	2
puffin	48.4	-125.5	5/30/04	152	3
puffin	48.5	-125.4	5/30/04	152	3
puffin	63.8	-171.7	5/30/04	152	3
puffin	45.3	-124	5/30/04	152	3
puffin	47.9	-124.6	5/30/04	152	3
puffin	48.4	-124.7	5/30/04	152	3
puffin	47.3	-52.8	5/31/04	153	1
puffin	46.8	-53.2	6/1/04	153	1
puffin	63.8	-171.7	6/1/04	153	2
puffin	63.8	-171.7	6/1/04	153	2
puffin	63.8	-171.7	6/1/04	153	3
puffin	63.8	-171.7	6/1/04	153	3
puffin	63.8	-171.7	6/2/04	154	2
puffin	48.4	-53.6	6/3/04	155	1
puffin	55.6	-1.6	6/4/04	156	1
puffin	60.1	-149.4	6/4/04	156	2
puffin	49.2	-126.1	6/4/04	156	3
puffin	51.7	-5.3	6/5/04	157	1
puffin	57.2	-170.2	6/5/04	157	2
puffin	57.2	-170.3	6/5/04	157	2
puffin	57.2	-170.2	6/5/04	157	3
puffin	57.2	-170.3	6/5/04	157	3
puffin	47.5	-52.6	6/6/04	158	1
puffin	57.2	-170.3	6/6/04	158	2
puffin	57.2	-170.3	6/6/04	158	3
puffin	59.8	-149.7	6/7/04	159	2
puffin	59.8	-149.7	6/7/04	159	3
puffin	55.2	-166.8	6/9/04	161	3
puffin	57.2	-170.3	6/10/04	162	2
puffin	49.2	-126.1	6/10/04	162	3
puffin	57.2	-170.3	6/10/04	162	3
puffin	60.1	-149.4	6/11/04	163	2
puffin	60.1	-149.4	6/11/04	163	3
puffin	59.5	-151.5	6/12/04	164	3
puffin	48.6	-123	6/14/04	166	3
puffin	44.4	-68.2	6/16/04	168	1
puffin	44.4	-67.9	6/16/04	168	1
puffin	46.4	-60.4	6/17/04	169	1
puffin	44.5	-67.1	6/18/04	170	1
puffin	44.3	-68.3	6/19/04	171	1
puffin	54.8	-167.9	6/19/04	171	2
puffin	49.2	-126.1	6/19/04	171	3
puffin	54.5	-3.6	6/20/04	172	1
puffin	59.8	-150	6/21/04	173	2
puffin	59.8	-150	6/21/04	173	3
puffin	44.1	-124.1	6/21/04	173	3
puffin	56.1	-2.7	6/22/04	174	1
puffin	49.2	-126.1	6/22/04	174	3
puffin	45.4	-124	6/22/04	174	3
puffin	59.7	-151.2	6/24/04	176	3
puffin	46.4	-60.4	6/25/04	177	1
puffin	59.8	-152.4	6/25/04	177	2
puffin	59.8	-152.4	6/25/04	177	3
puffin	48.5	-56	6/26/04	178	1
puffin	46.9	-124.5	6/26/04	178	3
puffin	59.8	-151.9	6/27/04	179	2
puffin	59.7	-149.7	6/27/04	179	2
puffin	59.7	-149.7	6/27/04	179	3
puffin	55.6	-1.7	6/28/04	180	1
puffin	55.6	-1.6	6/28/04	180	1
puffin	44.5	-67.1	6/28/04	180	1
puffin	44.4	-67.9	6/28/04	180	1
puffin	50.5	-129.6	6/28/04	180	3
puffin	48.7	-125.2	6/29/04	181	3
puffin	43.9	-69.4	7/1/04	184	1
puffin	43.9	-69.4	7/1/04	184	1
puffin	49.2	-126.1	7/1/04	184	3
puffin	57.2	-153.5	7/2/04	185	2
puffin	57.2	-153.5	7/2/04	185	3
puffin	37.7	-123.1	7/3/04	186	3
puffin	41.7	-124.2	7/6/04	189	3
puffin	41.7	-124.2	7/6/04	189	3
puffin	65.5	-24.5	7/8/04	191	1
puffin	49.2	-126.1	7/9/04	192	3
puffin	41.8	-124.2	7/9/04	192	3
puffin	49.2	-126.1	7/10/04	193	3
puffin	46.9	-124.5	7/10/04	193	3
puffin	46.9	-124.5	7/10/04	193	3
puffin	46.9	-124.5	7/10/04	193	3
puffin	46.9	-124.5	7/10/04	193	3
puffin	44.5	-67.1	7/11/04	194	1
puffin	45.9	-124	7/11/04	194	3
puffin	44.6	-65.8	7/13/04	196	1
puffin	44.5	-67.1	7/13/04	196	1
puffin	59.6	-151.3	7/13/04	196	3
puffin	44.5	-67.1	7/14/04	197	1
puffin	56.9	-2.2	7/15/04	198	1
puffin	56.1	-2.7	7/15/04	198	1
puffin	53	158.6	7/15/04	198	2
puffin	60	-149.4	7/15/04	198	2
puffin	53	158.6	7/15/04	198	3
puffin	60	-149.4	7/15/04	198	3
puffin	48.2	-123.4	7/15/04	198	3
puffin	54	-166.2	7/17/04	200	2
puffin	53.9	-166.6	7/17/04	200	2
puffin	54	-166.2	7/17/04	200	3
puffin	53.9	-166.6	7/17/04	200	3
puffin	45.3	-124	7/17/04	200	3
puffin	53.9	-166.6	7/18/04	201	2
puffin	53.9	-166.6	7/18/04	201	3
puffin	53.9	-166.6	7/19/04	202	2
puffin	53.9	-166.6	7/19/04	202	3
puffin	57.2	-170.3	7/21/04	204	2
puffin	57.2	-170.3	7/21/04	204	3
puffin	56.9	-135.5	7/21/04	204	3
puffin	47.6	-124.4	7/21/04	204	3
puffin	62.4	5.6	7/22/04	205	1
puffin	48.3	-124.3	7/22/04	205	3
puffin	48.4	-124.6	7/22/04	205	3
puffin	47.6	-124.4	7/22/04	205	3
puffin	63.8	-171.7	7/23/04	206	2
puffin	63.8	-171.7	7/23/04	206	3
puffin	44.3	-68.1	7/25/04	208	1
puffin	50.1	-59.2	7/26/04	209	1
puffin	50.5	-59.2	7/26/04	209	1
puffin	50.2	-59.8	7/26/04	209	1
puffin	51.7	-55.8	7/27/04	210	1
puffin	51.8	-55.4	7/27/04	210	1
puffin	51.7	-56.2	7/27/04	210	1
puffin	54.8	-57.3	7/28/04	211	1
puffin	54	-56.9	7/28/04	211	1
puffin	54.1	-57.2	7/28/04	211	1
puffin	48.7	-123	7/28/04	211	3
puffin	62.5	-78	7/29/04	212	1
puffin	45.9	-124	7/29/04	212	3
puffin	47.3	-52.8	7/30/04	213	1
puffin	48.5	-64.2	7/31/04	214	1
puffin	43.7	-124.9	7/31/04	214	3
puffin	46.9	-124.5	7/31/04	214	3
puffin	46.9	-124.5	7/31/04	214	3
puffin	60	-149.4	8/1/04	214	2
puffin	49.2	-126.1	8/1/04	214	3
puffin	60	-149.4	8/1/04	214	3
puffin	48	-122.9	8/1/04	214	3
puffin	48	-122.9	8/1/04	214	3
puffin	59.8	-150.1	8/2/04	215	2
puffin	46.4	-60.4	8/3/04	216	1
puffin	49.2	-126.1	8/3/04	216	3
puffin	58.6	-152.6	8/5/04	218	3
puffin	48.1	-122.8	8/5/04	218	3
puffin	60	-149.4	8/6/04	219	2
puffin	60	-149.4	8/6/04	219	3
puffin	37.4	-122.4	8/7/04	220	3
puffin	46.9	-124.5	8/7/04	220	3
puffin	48.1	-122.7	8/7/04	220	3
puffin	59.7	-149.9	8/8/04	221	2
puffin	59.7	-149.9	8/8/04	221	3
puffin	46.9	-124.5	8/8/04	221	3
puffin	46.9	-124.5	8/8/04	221	3
puffin	60.5	-145.8	8/13/04	226	2
puffin	61.5	-144.9	8/13/04	226	2
puffin	60.5	-145.8	8/13/04	226	3
puffin	60.5	-145.8	8/13/04	226	3
puffin	63.8	-171.7	8/14/04	227	2
puffin	63.8	-171.7	8/14/04	227	3
puffin	71.3	-156.8	8/14/04	227	3
puffin	46.9	-124.5	8/14/04	227	3
puffin	46.9	-124.5	8/14/04	227	3
puffin	46.8	-60.5	8/15/04	228	1
puffin	50.2	-64.2	8/15/04	228	1
puffin	63.8	-171.7	8/15/04	228	2
puffin	63.8	-171.7	8/15/04	228	3
puffin	43.9	-69.4	8/16/04	229	1
puffin	63.8	-171.7	8/16/04	229	2
puffin	63.8	-171.7	8/16/04	229	3
puffin	48.2	-123.4	8/16/04	229	3
puffin	44.2	-68	8/17/04	230	1
puffin	63.8	-171.7	8/17/04	230	2
puffin	63.8	-171.7	8/17/04	230	3
puffin	39.4	-124.2	8/17/04	230	3
puffin	39.4	-124.2	8/17/04	230	3
puffin	63.8	-171.7	8/18/04	231	2
puffin	63.8	-171.7	8/18/04	231	3
puffin	63.8	-171.7	8/19/04	232	2
puffin	63.8	-171.7	8/19/04	232	3
puffin	63.8	-171.7	8/20/04	233	2
puffin	63.8	-171.7	8/20/04	233	3
puffin	63.8	-171.7	8/21/04	234	2
puffin	63.8	-171.7	8/21/04	234	3
puffin	46.9	-124.5	8/21/04	234	3
puffin	46.9	-124.5	8/21/04	234	3
puffin	46.9	-124.5	8/21/04	234	3
puffin	64.5	-164.7	8/22/04	235	2
puffin	64.5	-164.7	8/22/04	235	2
puffin	63.8	-171.7	8/24/04	237	2
puffin	63.8	-171.7	8/24/04	237	2
puffin	63.8	-171.7	8/24/04	237	3
puffin	63.8	-171.7	8/24/04	237	3
puffin	50.3	-63.6	8/25/04	238	1
puffin	63.8	-171.7	8/25/04	238	2
puffin	63.8	-171.7	8/25/04	238	2
puffin	59.6	-151.3	8/25/04	238	3
puffin	63.8	-171.7	8/25/04	238	3
puffin	63.8	-171.7	8/25/04	238	3
puffin	63.8	-171.7	8/26/04	239	2
puffin	63.8	-171.7	8/26/04	239	2
puffin	49.2	-126.1	8/26/04	239	3
puffin	63.8	-171.7	8/26/04	239	3
puffin	63.8	-171.7	8/26/04	239	3
puffin	71.3	-156.8	8/26/04	239	3
puffin	48.5	-64.2	8/27/04	240	1
puffin	48.5	-64.2	8/27/04	240	1
puffin	63.8	-171.7	8/27/04	240	2
puffin	63.8	-171.7	8/27/04	240	2
puffin	63.8	-171.7	8/27/04	240	3
puffin	63.8	-171.7	8/27/04	240	3
puffin	71.3	-156.8	8/27/04	240	3
puffin	63.8	-171.7	8/28/04	241	2
puffin	63.8	-171.7	8/28/04	241	2
puffin	63.8	-171.7	8/28/04	241	3
puffin	63.8	-171.7	8/28/04	241	3
puffin	37.7	-123	8/28/04	241	3
puffin	37.7	-123	8/28/04	241	3
puffin	54.1	-0.2	8/29/04	242	1
puffin	63.8	-171.7	8/29/04	242	2
puffin	63.8	-171.7	8/29/04	242	2
puffin	63.8	-171.7	8/29/04	242	2
puffin	63.8	-171.7	8/29/04	242	3
puffin	63.8	-171.7	8/29/04	242	3
puffin	63.8	-171.7	8/29/04	242	3
puffin	63.8	-171.7	8/30/04	243	2
puffin	63.8	-171.7	8/30/04	243	2
puffin	63.8	-171.7	8/30/04	243	2
puffin	63.8	-171.7	8/30/04	243	3
puffin	63.8	-171.7	8/30/04	243	3
puffin	63.8	-171.7	8/30/04	243	3
puffin	63.8	-171.7	8/31/04	244	2
puffin	63.8	-171.7	8/31/04	244	2
puffin	63.8	-171.7	8/31/04	244	2
puffin	58.1	-136.5	8/31/04	244	2
puffin	63.8	-171.7	8/31/04	244	3
puffin	63.8	-171.7	8/31/04	244	3
puffin	63.8	-171.7	8/31/04	244	3
puffin	63.8	-171.7	9/1/04	245	2
puffin	63.8	-171.7	9/1/04	245	2
puffin	59.7	-143.7	9/1/04	245	2
puffin	63.8	-171.7	9/1/04	245	3
puffin	63.8	-171.7	9/1/04	245	3
puffin	60	-149.4	9/2/04	246	2
puffin	63.8	-171.7	9/2/04	246	2
puffin	63.8	-171.7	9/2/04	246	2
puffin	60	-149.4	9/2/04	246	3
puffin	63.8	-171.7	9/2/04	246	3
puffin	63.8	-171.7	9/2/04	246	3
puffin	44.6	-66.7	9/3/04	247	1
puffin	36.7	-122.1	9/5/04	249	3
puffin	36.8	-122	9/5/04	249	3
puffin	36.8	-122	9/5/04	249	3
puffin	36.8	-122	9/5/04	249	3
puffin	63.8	-171.7	9/7/04	251	2
puffin	63.8	-171.7	9/7/04	251	2
puffin	63.8	-171.7	9/7/04	251	3
puffin	63.8	-171.7	9/7/04	251	3
puffin	45.3	-124	9/8/04	252	3
puffin	38.2	-123.5	9/17/04	261	3
puffin	44.4	-67	9/19/04	263	1
puffin	43.9	-67.5	9/19/04	263	1
puffin	44	-68.3	9/19/04	263	1
puffin	44.4	-68.2	9/19/04	263	1
puffin	44.2	-67.8	9/19/04	263	1
puffin	39.4	-124.2	9/19/04	263	3
puffin	39.4	-124.2	9/19/04	263	3
puffin	39.4	-124.2	9/19/04	263	3
puffin	43.4	-68	9/20/04	264	1
puffin	38.2	-123.5	9/26/04	270	3
puffin	57.2	-170.3	9/29/04	273	3
puffin	44.7	-66.8	10/1/04	275	1
puffin	44.5	-124.8	10/2/04	276	3
puffin	36.8	-122	10/3/04	277	3
puffin	46.9	-124.5	10/3/04	277	3
puffin	46.9	-124.5	10/3/04	277	3
puffin	46.9	-124.5	10/3/04	277	3
puffin	57.2	-170.3	10/7/04	281	2
puffin	44.2	-66.4	10/10/04	284	1
puffin	42.7	-70.6	10/22/04	296	1
puffin	42.7	-70.6	10/24/04	298	1
puffin	42.7	-70.6	11/28/04	333	1
puffin	39.5	-73.1	12/4/04	339	1
puffin	40.1	-74	12/4/04	339	1
puffin	39.2	-72.2	12/4/04	339	1
puffin	40	-71.9	12/4/04	339	1
puffin	46.7	-53.1	12/7/04	342	1
puffin	42.7	-70.6	12/10/04	345	1
puffin	38.5	-74.8	12/11/04	346	1
puffin	43.7	-69.8	12/18/04	353	1
puffin	43.2	3.2	1/12/05	12	1
puffin	38.5	-74.4	2/26/05	56	1
puffin	38.5	-74.4	2/26/05	56	1
puffin	38.6	-73.8	2/26/05	56	1
puffin	38.5	-74.8	2/26/05	56	1
puffin	38.1	-74	2/26/05	56	1
puffin	38.3	-74.8	2/26/05	56	1
puffin	38.4	-74.4	2/26/05	56	1
puffin	38.4	-74.3	2/26/05	56	1
puffin	38.2	-74.3	2/26/05	56	1
puffin	38.1	-73.8	2/26/05	56	1
puffin	38.1	-73.8	2/26/05	56	1
puffin	38.2	-74.3	2/26/05	56	1
puffin	37.1	-73.7	2/26/05	56	1
puffin	36.9	-76	2/26/05	56	1
puffin	38.5	-74.9	2/27/05	57	1
puffin	38.2	-74.7	2/27/05	57	1
puffin	37	-75.2	3/5/05	66	1
puffin	38.8	-74.6	3/6/05	67	1
puffin	38	-123	3/13/05	74	3
puffin	44.8	-124.1	3/30/05	91	3
puffin	57.1	-135.3	5/2/05	124	2
puffin	57.2	-170.3	5/4/05	126	2
puffin	57.2	-170.3	5/4/05	126	2
puffin	57.2	-170.3	5/4/05	126	3
puffin	55.6	-1.7	5/5/05	127	1
puffin	59.6	-151.4	5/5/05	127	2
puffin	59.6	-151.4	5/5/05	127	3
puffin	59.6	-151.5	5/6/05	128	3
puffin	59.6	-151.5	5/7/05	129	2
puffin	59.6	-151.6	5/7/05	129	3
puffin	55.6	-1.7	5/11/05	133	1
puffin	45.9	-124	5/14/05	136	3
puffin	48.1	-122.9	5/14/05	136	3
puffin	57.1	-170.4	5/20/05	142	2
puffin	46.7	-53.1	5/21/05	143	1
puffin	56.9	-2.2	5/24/05	146	1
puffin	57.2	-170.3	5/24/05	146	2
puffin	57.1	-135.4	5/24/05	146	3
puffin	57.2	-170.3	5/25/05	147	2
puffin	57.2	-170.3	5/25/05	147	3
puffin	57.2	-170.3	5/26/05	148	2
puffin	57.2	-170.3	5/26/05	148	2
puffin	57.2	-170.3	5/26/05	148	3
puffin	57.2	-170.3	5/27/05	149	2
puffin	57.2	-170.3	5/27/05	149	2
puffin	57.2	-170.3	5/27/05	149	3
puffin	57.2	-170.3	5/27/05	149	3
puffin	60.1	-149.4	5/28/05	150	2
puffin	60	-149.4	5/28/05	150	2
puffin	45.3	-124	5/28/05	150	3
puffin	54.1	-0.2	5/29/05	151	1
