COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE	1=Blue-and-yellow // 2=Blue-headed // 3=
macaw	9.8	-84.6	8/14/04	227	11
macaw	23.4	-105.8	8/30/04	243	7
macaw	23.4	-105.8	8/30/04	243	7
macaw	22.0	-102.8	9/6/04	250	7
macaw	-12.9	-71.4	9/9/04	253	1
macaw	-12.9	-71.4	9/9/04	253	2
macaw	-12.9	-71.4	9/9/04	253	4
macaw	-12.9	-71.4	9/10/04	254	2
macaw	9.7	-84.7	9/10/04	254	11
macaw	-12.9	-71.4	9/10/04	254	11
macaw	-12.9	-71.4	9/12/04	256	4
macaw	-16.0	-66.8	9/13/04	257	7
macaw	-12.9	-71.4	9/14/04	258	1
macaw	-12.9	-71.4	9/14/04	258	4
macaw	10.6	-61.2	9/19/04	263	9
macaw	22.7	-98.9	9/27/04	271	7
macaw	-12.6	-69.2	9/29/04	273	1
macaw	-12.6	-69.2	9/29/04	273	4
macaw	-12.6	-69.2	9/29/04	273	9
macaw	9.8	-84.6	9/30/04	274	11
macaw	-14.9	-61.1	10/1/04	275	1
macaw	-14.9	-61.1	10/1/04	275	4
macaw	-14.9	-61.1	10/1/04	275	9
macaw	-14.9	-61.1	10/1/04	275	10
macaw	-14.9	-61.1	10/1/04	275	12
macaw	-12.6	-70.1	10/2/04	276	1
macaw	-12.6	-70.1	10/2/04	276	2
macaw	-12.6	-70.1	10/2/04	276	4
macaw	-12.6	-70.1	10/2/04	276	8
macaw	-12.6	-70.1	10/2/04	276	9
macaw	-12.6	-70.1	10/2/04	276	11
macaw	-11.4	-69.5	10/9/04	283	2
macaw	-11.4	-69.5	10/9/04	283	4
macaw	-14.8	-61.2	10/10/04	284	1
macaw	-14.8	-61.2	10/10/04	284	4
macaw	-14.8	-61.2	10/10/04	284	8
macaw	-14.8	-61.2	10/10/04	284	9
macaw	-14.8	-61.2	10/10/04	284	10
macaw	-11.4	-69.5	10/10/04	284	11
macaw	-14.8	-61.2	10/10/04	284	12
macaw	-11.4	-69.5	10/11/04	285	2
macaw	-11.4	-69.5	10/11/04	285	4
macaw	-11.4	-69.5	10/12/04	286	8
macaw	-11.4	-69.5	10/12/04	286	11
macaw	-12.6	-70.1	10/14/04	288	1
macaw	-12.6	-70.1	10/14/04	288	2
macaw	-12.6	-70.1	10/14/04	288	4
macaw	-12.6	-70.1	10/14/04	288	8
macaw	-12.6	-70.1	10/14/04	288	9
macaw	-12.6	-70.1	10/14/04	288	11
macaw	23.1	-105.9	10/15/04	289	7
macaw	-11.4	-69.5	10/16/04	290	4
macaw	23.6	-105.8	10/16/04	290	7
macaw	-11.4	-69.5	10/16/04	290	11
macaw	-12.6	-70.1	10/17/04	291	1
macaw	-12.6	-70.1	10/17/04	291	2
macaw	-12.6	-70.1	10/17/04	291	4
macaw	-12.6	-70.1	10/17/04	291	8
macaw	-12.6	-70.1	10/17/04	291	9
macaw	-12.6	-70.1	10/17/04	291	11
macaw	-12.6	-70.1	10/20/04	294	1
macaw	-10.3	-62.9	10/20/04	294	4
macaw	-12.6	-70.1	10/20/04	294	4
macaw	-12.6	-70.1	10/20/04	294	8
macaw	-12.6	-70.1	10/20/04	294	9
macaw	-10.3	-62.9	10/20/04	294	11
macaw	-12.6	-70.1	10/20/04	294	11
macaw	-10.3	-62.9	10/21/04	295	4
macaw	-10.3	-62.9	10/21/04	295	11
macaw	-10.3	-62.9	10/22/04	296	4
macaw	-10.3	-62.9	10/22/04	296	11
macaw	-10.3	-62.9	10/23/04	297	4
macaw	10.5	-84.1	10/23/04	297	5
macaw	-10.3	-62.9	10/23/04	297	11
macaw	-10.3	-62.9	10/24/04	298	4
macaw	-10.3	-62.9	10/24/04	298	11
macaw	-10.3	-62.9	10/25/04	299	4
macaw	-10.3	-62.9	10/25/04	299	11
macaw	-12.6	-70.1	10/26/04	300	1
macaw	-12.6	-70.1	10/26/04	300	2
macaw	-10.3	-62.9	10/26/04	300	4
macaw	-12.6	-70.1	10/26/04	300	4
macaw	-12.6	-70.1	10/26/04	300	8
macaw	-12.6	-70.1	10/26/04	300	9
macaw	-10.3	-62.9	10/26/04	300	11
macaw	-12.6	-70.1	10/26/04	300	11
macaw	-13.1	-69.6	10/27/04	301	1
macaw	-13.1	-69.6	10/27/04	301	2
macaw	-10.3	-62.9	10/27/04	301	4
macaw	-13.1	-69.6	10/27/04	301	4
macaw	-13.1	-69.6	10/27/04	301	8
macaw	-13.1	-69.6	10/27/04	301	11
macaw	-9.5	-63.1	10/28/04	302	4
macaw	-13.1	-69.6	10/28/04	302	4
macaw	-13.1	-69.6	10/28/04	302	8
macaw	-9.5	-63.1	10/28/04	302	11
macaw	-13.1	-69.6	10/28/04	302	11
macaw	-13.1	-69.6	10/29/04	303	1
macaw	-13.1	-69.6	10/29/04	303	4
macaw	10.2	-83.8	10/29/04	303	5
macaw	-13.1	-69.6	10/29/04	303	8
macaw	-13.1	-69.6	10/29/04	303	11
macaw	-5.9	-73.8	10/30/04	304	1
macaw	23.6	-104.9	10/30/04	304	7
macaw	-5.9	-73.8	10/30/04	304	9
macaw	-5.8	-74.0	10/31/04	305	1
macaw	-5.8	-74.0	10/31/04	305	9
macaw	9.8	-84.6	10/31/04	305	11
macaw	9.8	-84.6	10/31/04	305	11
macaw	-6.3	-73.2	11/5/04	310	1
macaw	-6.3	-73.2	11/5/04	310	4
macaw	-6.3	-73.2	11/5/04	310	8
macaw	-6.3	-73.2	11/5/04	310	9
macaw	-5.3	-73.2	11/7/04	312	4
macaw	9.7	-84.7	11/11/04	316	11
macaw	-20.3	-56.2	11/15/04	320	6
macaw	-20.3	-56.2	11/16/04	321	6
macaw	-20.3	-56.2	11/16/04	321	8
macaw	-20.3	-56.2	11/16/04	321	12
macaw	-20.3	-56.2	11/17/04	322	6
macaw	-20.3	-56.2	11/17/04	322	12
macaw	-20.3	-56.2	11/18/04	323	6
macaw	-20.3	-56.2	11/18/04	323	12
macaw	-20.3	-56.2	11/19/04	324	6
macaw	-20.3	-56.2	11/19/04	324	12
macaw	-20.3	-56.2	11/20/04	325	6
macaw	-20.3	-56.2	11/20/04	325	8
macaw	9.7	-84.6	11/23/04	328	11
macaw	9.7	-84.6	11/24/04	329	11
macaw	1.2	-78.9	12/8/04	343	4
macaw	9.8	-84.6	12/9/04	344	11
macaw	-0.6	-76.4	12/10/04	345	1
macaw	9.8	-84.6	12/10/04	345	11
macaw	-0.5	-76.4	12/11/04	346	1
macaw	-0.5	-76.4	12/11/04	346	4
macaw	-0.5	-76.4	12/11/04	346	9
macaw	9.8	-84.6	12/11/04	346	11
macaw	-0.5	-76.4	12/12/04	347	1
macaw	-0.5	-76.4	12/12/04	347	4
macaw	-0.5	-76.4	12/12/04	347	4
macaw	-0.5	-76.4	12/12/04	347	9
macaw	-0.5	-76.4	12/12/04	347	9
macaw	-0.5	-76.4	12/13/04	348	1
macaw	-0.5	-76.4	12/13/04	348	4
macaw	-0.5	-76.4	12/13/04	348	9
macaw	-0.5	-76.4	12/14/04	349	1
macaw	-0.5	-76.4	12/14/04	349	4
macaw	-0.5	-76.4	12/14/04	349	9
macaw	-0.5	-76.4	12/15/04	350	1
macaw	-0.5	-76.4	12/15/04	350	4
macaw	9.2	-71.8	12/15/04	350	8
macaw	-0.5	-76.4	12/15/04	350	9
macaw	-0.5	-76.4	12/16/04	351	4
macaw	-0.5	-76.4	12/16/04	351	9
macaw	-0.5	-76.4	12/16/04	351	11
macaw	8.4	-70.7	12/20/04	355	4
macaw	10.5	-83.5	12/20/04	355	5
macaw	20.5	-105.4	12/20/04	355	7
macaw	20.6	-105.2	12/20/04	355	7
macaw	10.5	-83.5	12/20/04	355	11
macaw	8.0	-69.5	12/21/04	356	4
macaw	20.5	-105.4	12/21/04	356	7
macaw	23.0	-99.1	12/21/04	356	7
macaw	8.0	-69.5	12/21/04	356	11
macaw	8.5	-83.4	12/22/04	357	11
macaw	9.7	-84.6	12/23/04	358	11
macaw	23.4	-105.9	12/26/04	361	7
macaw	10.6	-83.5	12/28/04	363	5
macaw	8.7	-83.7	12/31/04	366	11
macaw	8.7	-83.7	1/1/05	1	11
macaw	10.2	-83.8	1/2/05	2	5
macaw	9.7	-84.6	1/4/05	4	11
macaw	-21.8	-63.1	1/6/05	6	12
macaw	9.8	-84.6	1/10/05	10	11
macaw	20.3	-105.3	1/11/05	11	7
macaw	10.2	-83.9	1/12/05	12	5
macaw	10.0	-83.6	1/12/05	12	5
macaw	20.3	-105.3	1/12/05	12	7
macaw	20.3	-105.3	1/13/05	13	7
macaw	9.8	-84.6	1/14/05	14	11
macaw	9.8	-84.6	1/14/05	14	11
macaw	20.3	-105.3	1/15/05	15	7
macaw	20.3	-105.3	1/15/05	15	7
macaw	8.5	-83.3	1/15/05	15	11
macaw	20.9	-103.4	1/16/05	16	7
macaw	8.5	-83.3	1/16/05	16	11
macaw	8.5	-83.3	1/17/05	17	11
macaw	9.8	-84.6	1/18/05	18	11
macaw	-15.2	-61.0	1/20/05	20	1
macaw	-15.2	-61.0	1/20/05	20	10
macaw	-12.8	-69.3	1/21/05	21	8
macaw	-12.8	-69.3	1/21/05	21	11
macaw	-12.8	-69.3	1/21/05	21	11
macaw	-12.8	-69.3	1/23/05	23	2
macaw	-12.8	-69.3	1/23/05	23	2
macaw	-12.8	-69.3	1/23/05	23	4
macaw	-12.8	-69.3	1/23/05	23	4
macaw	9.8	-84.6	1/25/05	25	11
macaw	9.8	-84.6	1/26/05	26	11
macaw	20.5	-105.4	1/27/05	27	7
macaw	9.7	-84.7	1/27/05	27	11
macaw	9.8	-84.6	1/27/05	27	11
macaw	24.7	-106.1	1/28/05	28	7
macaw	9.8	-84.6	1/28/05	28	11
macaw	9.8	-84.6	1/30/05	30	11
macaw	9.8	-84.6	1/31/05	31	11
macaw	8.4	-83.3	1/31/05	31	11
macaw	9.8	-84.6	2/1/05	31	11
macaw	9.8	-84.6	2/2/05	32	11
macaw	9.8	-84.6	2/7/05	37	11
macaw	9.7	-84.6	2/7/05	37	11
macaw	9.7	-84.6	2/7/05	37	11
macaw	9.8	-84.6	2/7/05	37	11
macaw	11.0	-84.3	2/9/05	39	5
macaw	20.5	-105.4	2/9/05	39	7
macaw	11.0	-84.3	2/10/05	40	5
macaw	10.7	-61.1	2/10/05	40	9
macaw	11.0	-84.3	2/11/05	41	5
macaw	10.4	-84.0	2/12/05	42	5
macaw	20.5	-105.4	2/12/05	42	7
macaw	9.8	-84.6	2/14/05	44	11
macaw	-0.6	-76.4	2/15/05	45	1
macaw	-0.6	-76.4	2/15/05	45	11
macaw	-14.9	-61.1	2/17/05	47	1
macaw	-14.9	-61.1	2/17/05	47	9
macaw	-14.9	-61.1	2/17/05	47	10
macaw	21.0	-103.4	2/19/05	49	7
macaw	-14.1	-68.9	2/20/05	50	4
macaw	-14.1	-68.9	2/20/05	50	7
macaw	-14.1	-68.9	2/21/05	51	4
macaw	-14.1	-68.9	2/21/05	51	7
macaw	-14.1	-68.9	2/22/05	52	7
macaw	9.8	-84.6	2/22/05	52	11
macaw	9.8	-84.6	2/22/05	52	11
macaw	9.8	-84.6	2/22/05	52	11
macaw	-14.1	-68.9	2/23/05	53	4
macaw	-14.1	-68.9	2/23/05	53	7
macaw	-14.1	-68.9	2/25/05	55	4
macaw	-14.1	-68.9	2/25/05	55	7
macaw	-14.1	-68.9	2/26/05	56	4
macaw	-14.1	-68.9	2/26/05	56	7
macaw	-14.1	-68.9	2/27/05	57	4
macaw	-14.1	-68.9	2/27/05	57	7
macaw	9.8	-84.6	2/27/05	57	11
macaw	9.8	-84.6	2/27/05	57	11
macaw	-14.1	-68.9	2/28/05	58	4
macaw	-14.1	-68.9	2/28/05	58	7
macaw	9.8	-84.6	3/4/05	65	11
macaw	9.8	-84.6	3/4/05	65	11
macaw	9.8	-84.6	3/5/05	66	11
macaw	9.8	-84.6	3/5/05	66	11
macaw	9.8	-84.6	3/5/05	66	11
macaw	9.8	-84.6	3/5/05	66	11
macaw	11.0	-84.3	3/7/05	68	5
macaw	11.0	-84.3	3/7/05	68	11
macaw	11.0	-84.3	3/8/05	69	5
macaw	11.0	-84.3	3/9/05	70	5
macaw	11.0	-84.3	3/9/05	70	11
macaw	11.0	-84.3	3/10/05	71	5
macaw	-0.7	-76.3	3/12/05	73	1
macaw	-0.5	-76.4	3/12/05	73	4
macaw	8.5	-83.3	3/12/05	73	11
macaw	8.5	-83.4	3/12/05	73	11
macaw	-0.5	-76.4	3/13/05	74	1
macaw	-0.7	-76.3	3/13/05	74	4
macaw	11.0	-84.3	3/13/05	74	5
macaw	-0.5	-76.4	3/13/05	74	9
macaw	8.5	-83.4	3/13/05	74	11
macaw	-0.5	-76.4	3/14/05	75	1
macaw	-3.4	-72.6	3/14/05	75	1
macaw	11.0	-84.3	3/14/05	75	5
macaw	-0.5	-76.4	3/14/05	75	9
macaw	8.5	-83.4	3/14/05	75	11
macaw	9.0	-83.6	3/14/05	75	11
macaw	-0.5	-76.4	3/14/05	75	11
macaw	-3.4	-72.6	3/14/05	75	11
macaw	-0.5	-76.4	3/15/05	76	1
macaw	-20.0	-56.3	3/15/05	76	8
macaw	-0.5	-76.4	3/15/05	76	9
macaw	-20.0	-56.3	3/15/05	76	12
macaw	-3.4	-72.6	3/16/05	77	1
macaw	-3.4	-72.6	3/16/05	77	1
macaw	-3.4	-72.6	3/16/05	77	4
macaw	-3.4	-72.6	3/16/05	77	4
macaw	-3.4	-72.6	3/16/05	77	4
macaw	-20.0	-56.3	3/16/05	77	6
macaw	23.6	-105.9	3/16/05	77	7
macaw	-0.5	-76.4	3/16/05	77	8
macaw	-3.4	-72.6	3/16/05	77	9
macaw	-3.4	-72.6	3/16/05	77	9
macaw	14.8	-84.5	3/16/05	77	11
macaw	-3.4	-72.6	3/16/05	77	11
macaw	-3.4	-72.6	3/16/05	77	11
macaw	-20.0	-56.3	3/16/05	77	12
macaw	-9.2	-74.3	3/17/05	78	4
macaw	-20.0	-56.3	3/17/05	78	6
macaw	27.0	-107.7	3/17/05	78	7
macaw	-9.2	-74.3	3/17/05	78	11
macaw	-20.0	-56.3	3/17/05	78	12
macaw	-20.0	-56.3	3/18/05	79	6
macaw	-20.0	-56.3	3/18/05	79	8
macaw	-20.0	-56.3	3/18/05	79	12
macaw	-20.0	-56.3	3/19/05	80	6
macaw	-20.0	-56.3	3/19/05	80	12
macaw	-20.0	-56.3	3/20/05	81	6
macaw	-20.0	-56.3	3/20/05	81	8
macaw	10.4	-84.0	3/22/05	83	5
macaw	-9.4	-74.2	3/23/05	84	4
macaw	10.4	-61.0	3/26/05	87	9
macaw	17.7	-101.0	3/27/05	88	7
macaw	10.6	-61.2	3/28/05	89	9
macaw	-8.9	-74.3	4/1/05	92	1
macaw	-8.9	-74.3	4/1/05	92	4
macaw	-3.4	-72.5	4/1/05	92	9
macaw	-8.9	-74.3	4/1/05	92	9
macaw	-3.4	-72.5	4/1/05	92	11
macaw	25.7	-80.3	4/2/05	93	1
macaw	25.7	-80.3	4/5/05	96	1
macaw	-0.6	-47.3	4/5/05	96	9
macaw	-16.3	-56.6	4/10/05	101	6
macaw	-16.3	-56.6	4/11/05	102	6
macaw	-14.9	-61.1	4/14/05	105	1
macaw	9.8	-84.9	4/19/05	110	11
macaw	9.8	-84.6	4/22/05	113	11
macaw	9.8	-84.6	4/23/05	114	11
macaw	27.0	-108.9	4/25/05	116	7
macaw	23.1	-99.2	4/26/05	117	7
macaw	10.5	-84.1	4/30/05	121	5
macaw	23.0	-99.1	4/30/05	121	7
macaw	23.4	-105.9	5/14/05	136	7
macaw	-0.4	-76.3	5/22/05	144	1
macaw	-0.4	-76.3	5/22/05	144	4
macaw	-0.4	-76.3	5/22/05	144	4
macaw	10.5	-84.6	5/22/05	144	5
macaw	-0.4	-76.3	5/22/05	144	9
macaw	-0.4	-76.3	5/23/05	145	1
macaw	-0.4	-76.3	5/23/05	145	4
macaw	-0.4	-76.3	5/23/05	145	11
macaw	-0.4	-76.3	5/24/05	146	1
macaw	10.4	-85.7	5/28/05	150	11
macaw	-13.1	-69.6	6/1/05	153	1
macaw	-13.1	-69.6	6/1/05	153	4
macaw	-13.1	-69.6	6/1/05	153	8
macaw	-13.1	-69.6	6/1/05	153	9
macaw	-13.1	-69.6	6/1/05	153	11
macaw	19.6	-104.0	6/4/05	156	7
macaw	-15.4	-55.7	6/5/05	157	8
macaw	-9.9	-56.1	6/6/05	158	9
macaw	-9.6	-55.9	6/7/05	159	4
macaw	-9.6	-55.9	6/7/05	159	11
macaw	-9.6	-55.9	6/8/05	160	8
macaw	-9.6	-55.9	6/8/05	160	11
macaw	9.8	-84.6	6/8/05	160	11
macaw	-9.6	-55.9	6/9/05	161	4
macaw	-9.6	-55.9	6/9/05	161	9
macaw	9.7	-84.6	6/9/05	161	11
macaw	9.8	-84.6	6/9/05	161	11
macaw	-9.9	-56.1	6/10/05	162	1
macaw	-9.9	-56.1	6/10/05	162	4
macaw	-9.9	-56.1	6/10/05	162	11
macaw	-16.7	-56.9	6/11/05	163	6
macaw	-16.7	-56.9	6/12/05	164	6
macaw	-16.7	-56.9	6/12/05	164	12
macaw	-9.3	-76.0	6/15/05	167	4
macaw	9.8	-84.6	6/21/05	173	11
macaw	-15.5	-64.6	6/22/05	174	4
macaw	-12.8	-69.3	6/27/05	179	8
macaw	-12.8	-69.3	6/27/05	179	11
macaw	-13.2	-63.8	6/30/05	182	1
macaw	-13.2	-63.8	6/30/05	182	4
macaw	-13.2	-63.8	6/30/05	182	8
macaw	-13.2	-63.8	6/30/05	182	12
macaw	-12.7	-71.4	7/3/05	186	1
macaw	18.4	-66.1	7/4/05	187	1
macaw	-12.2	-71.0	7/6/05	189	4
macaw	-12.2	-71.0	7/6/05	189	8
macaw	10.4	-84.0	7/7/05	190	5
macaw	10.5	-83.5	7/8/05	191	5
macaw	-14.0	-64.9	7/9/05	192	1
macaw	-14.0	-64.9	7/9/05	192	4
macaw	8.5	-83.3	7/10/05	193	11
macaw	10.5	-84.1	7/16/05	199	5
macaw	-13.3	-64.6	7/18/05	201	4
macaw	-13.3	-64.6	7/18/05	201	8
macaw	-13.3	-64.6	7/18/05	201	12
macaw	-4.5	-40.2	7/19/05	202	4
macaw	-4.5	-40.2	7/19/05	202	6
macaw	9.7	-84.6	7/19/05	202	11
macaw	9.8	-84.6	7/19/05	202	11
macaw	-13.7	-64.6	7/21/05	204	1
macaw	-13.7	-64.6	7/21/05	204	4
macaw	-13.7	-64.6	7/21/05	204	8
macaw	-16.7	-56.8	7/21/05	204	10
macaw	-13.8	-64.6	7/22/05	205	1
macaw	-13.8	-64.6	7/22/05	205	4
macaw	-13.8	-64.6	7/22/05	205	8
macaw	-16.7	-56.8	7/22/05	205	10
macaw	10.8	-85.6	7/22/05	205	11
macaw	-13.8	-64.6	7/22/05	205	12
macaw	-16.7	-56.8	7/23/05	206	6
macaw	20.6	-105.2	7/23/05	206	7
macaw	-13.6	-64.5	7/25/05	208	1
macaw	-13.6	-64.5	7/25/05	208	4
macaw	-13.6	-64.5	7/25/05	208	8
macaw	-13.6	-64.5	7/25/05	208	12
macaw	15.7	-84.8	7/27/05	210	5
macaw	8.4	-83.5	7/28/05	211	11
macaw	15.7	-84.8	7/30/05	213	11
macaw	8.5	-83.3	7/31/05	214	11
macaw	-0.5	-76.5	8/5/05	218	4
macaw	-0.5	-76.4	8/5/05	218	4
macaw	-0.5	-76.3	8/7/05	220	4
macaw	-0.4	-76.8	8/7/05	220	4
macaw	19.1	-104.5	8/7/05	220	7
macaw	-0.5	-76.3	8/7/05	220	11
macaw	-12.6	-71.2	8/8/05	221	1
macaw	-0.5	-76.5	8/8/05	221	4
macaw	-12.6	-71.2	8/8/05	221	11
macaw	-0.5	-76.4	8/10/05	223	9
macaw	-9.3	-35.9	8/25/05	238	10
macaw	-12.8	-69.3	8/26/05	239	4
macaw	-12.8	-69.3	8/26/05	239	8
macaw	-12.8	-69.3	8/26/05	239	11
macaw	-12.6	-70.1	8/29/05	242	2
macaw	-16.7	-56.9	9/4/05	248	6
macaw	-16.7	-56.9	9/6/05	250	6
macaw	-16.7	-56.9	9/6/05	250	12
macaw	-15.5	-55.8	9/7/05	251	3
macaw	-15.5	-55.8	9/7/05	251	8
macaw	-9.7	-56.0	9/8/05	252	3
macaw	-9.7	-56.0	9/8/05	252	4
macaw	-9.7	-56.0	9/8/05	252	9
macaw	-9.6	-55.9	9/8/05	252	9
macaw	-9.6	-55.9	9/8/05	252	10
macaw	-9.9	-56.1	9/8/05	252	11
macaw	-9.6	-55.9	9/9/05	253	4
macaw	-9.6	-55.9	9/9/05	253	11
macaw	-9.6	-55.9	9/10/05	254	1
macaw	-11.1	-70.2	9/10/05	254	1
macaw	-9.6	-55.9	9/10/05	254	4
macaw	-11.1	-70.2	9/10/05	254	4
macaw	-11.1	-70.2	9/10/05	254	8
macaw	-9.6	-55.9	9/10/05	254	11
macaw	-11.1	-70.2	9/10/05	254	11
macaw	-9.6	-55.9	9/11/05	255	1
macaw	-9.9	-56.1	9/11/05	255	1
macaw	-9.6	-55.9	9/11/05	255	4
macaw	-9.6	-55.9	9/11/05	255	11
macaw	-9.6	-55.9	9/12/05	256	1
macaw	-9.6	-55.9	9/12/05	256	4
macaw	-9.6	-55.9	9/12/05	256	9
macaw	-9.6	-55.9	9/12/05	256	11
macaw	-9.9	-56.1	9/13/05	257	1
macaw	-0.5	-76.4	9/13/05	257	1
macaw	-0.5	-76.4	9/13/05	257	1
macaw	-9.9	-56.1	9/13/05	257	4
macaw	-9.9	-56.1	9/13/05	257	8
macaw	-0.5	-76.4	9/13/05	257	9
macaw	-0.5	-76.4	9/13/05	257	9
macaw	-9.9	-56.1	9/13/05	257	11
macaw	-16.9	-53.9	9/14/05	258	1
macaw	-0.5	-76.4	9/14/05	258	4
macaw	-0.5	-76.4	9/14/05	258	4
macaw	-16.9	-53.9	9/14/05	258	8
macaw	-0.5	-76.4	9/14/05	258	11
macaw	-0.5	-76.4	9/14/05	258	11
macaw	-18.3	-52.9	9/15/05	259	1
macaw	-0.5	-76.4	9/15/05	259	8
macaw	-0.5	-76.4	9/15/05	259	8
macaw	-18.3	-52.9	9/15/05	259	10
macaw	-0.5	-76.4	9/15/05	259	11
macaw	-0.5	-76.4	9/15/05	259	11
macaw	-18.3	-52.9	9/16/05	260	1
macaw	-12.6	-70.1	9/16/05	260	1
macaw	-16.3	-55.8	9/16/05	260	6
macaw	-12.6	-70.1	9/16/05	260	9
macaw	-18.3	-52.9	9/16/05	260	10
macaw	-16.9	-53.9	9/17/05	261	1
macaw	-18.3	-52.9	9/17/05	261	10
macaw	-15.5	-55.8	9/18/05	262	8
macaw	9.8	-84.6	9/29/05	273	11
macaw	9.8	-84.6	9/30/05	274	11
macaw	-12.6	-68.7	10/3/05	277	1
macaw	-12.6	-68.7	10/3/05	277	4
macaw	-12.6	-68.7	10/3/05	277	8
macaw	-12.6	-68.7	10/3/05	277	11
macaw	-12.6	-68.7	10/4/05	278	9
macaw	-14.9	-61.1	10/5/05	279	1
macaw	10.6	-83.5	10/10/05	284	5
macaw	10.7	-84.2	10/20/05	294	5
macaw	10.7	-84.2	10/20/05	294	11
macaw	-24.1	-64.5	10/21/05	295	12
macaw	-24.1	-64.5	10/21/05	295	12
macaw	8.4	-83.3	10/27/05	301	11
macaw	8.4	-83.3	10/29/05	303	11
macaw	10.4	-85.4	11/11/05	316	11
macaw	-15.7	-56.6	11/14/05	319	6
macaw	-17.2	-56.9	11/16/05	321	6
macaw	20.6	-105.2	11/16/05	321	7
macaw	10.4	-85.4	11/16/05	321	11
macaw	-17.2	-56.9	11/17/05	322	6
macaw	-15.5	-55.8	11/18/05	323	3
macaw	-15.5	-55.8	11/19/05	324	3
macaw	-15.5	-55.8	11/19/05	324	8
macaw	9.8	-84.6	12/3/05	338	11
macaw	9.8	-84.6	12/3/05	338	11
macaw	9.7	-84.6	12/3/05	338	11
macaw	-0.5	-76.4	12/5/05	340	4
macaw	-0.5	-76.4	12/5/05	340	9
macaw	-0.5	-76.4	12/6/05	341	1
macaw	8.4	-83.3	12/7/05	342	11
macaw	8.4	-83.3	12/7/05	342	11
macaw	8.5	-83.4	12/9/05	344	11
macaw	8.5	-83.4	12/9/05	344	11
macaw	23.4	-99.4	12/10/05	345	7
macaw	-2.3	-61.3	12/11/05	346	1
macaw	-2.3	-61.3	12/11/05	346	8
macaw	8.6	-83.5	12/13/05	348	11
macaw	23.0	-99.2	12/18/05	353	7
macaw	10.4	-61.0	12/18/05	353	9
macaw	10.4	-61.0	12/18/05	353	9
macaw	10.4	-61.0	12/21/05	356	9
macaw	11.0	-84.3	12/26/05	361	5
macaw	8.5	-83.4	12/27/05	362	11
macaw	10.5	-66.8	12/29/05	364	4
macaw	23.1	-99.2	12/29/05	364	7
macaw	23.0	-99.1	12/29/05	364	7
macaw	10.1	-84.5	1/1/06	1	11
macaw	10.4	-85.3	1/1/06	1	11
macaw	10.4	-85.3	1/1/06	1	11
macaw	10.4	-85.4	1/3/06	3	11
macaw	10.1	-84.5	1/4/06	4	11
macaw	10.1	-84.5	1/5/06	5	11
macaw	10.4	-85.3	1/5/06	5	11
macaw	8.5	-83.4	1/5/06	5	11
macaw	7.8	-77.4	1/7/06	7	1
macaw	-0.5	-76.4	1/7/06	7	4
macaw	-0.5	-76.4	1/7/06	7	4
macaw	7.8	-77.4	1/7/06	7	4
macaw	7.8	-77.4	1/7/06	7	5
macaw	7.8	-77.4	1/7/06	7	8
macaw	8.5	-83.4	1/7/06	7	11
macaw	-0.5	-76.4	1/7/06	7	11
macaw	-0.5	-76.4	1/7/06	7	11
macaw	7.8	-77.4	1/8/06	8	1
macaw	7.8	-77.4	1/8/06	8	4
macaw	7.8	-77.4	1/8/06	8	8
macaw	9.8	-84.6	1/8/06	8	11
macaw	9.7	-84.6	1/8/06	8	11
macaw	9.7	-84.6	1/8/06	8	11
macaw	9.8	-84.6	1/8/06	8	11
macaw	9.7	-84.6	1/8/06	8	11
macaw	-0.5	-76.4	1/9/06	9	1
macaw	-0.5	-76.4	1/9/06	9	1
macaw	7.8	-77.4	1/9/06	9	1
macaw	-0.5	-76.4	1/9/06	9	4
macaw	-0.5	-76.4	1/9/06	9	4
macaw	7.8	-77.4	1/9/06	9	4
macaw	7.8	-77.4	1/9/06	9	5
macaw	7.8	-77.4	1/9/06	9	8
macaw	-12.8	-69.3	1/9/06	9	8
macaw	-0.5	-76.4	1/9/06	9	9
macaw	-0.5	-76.4	1/9/06	9	9
macaw	9.8	-84.6	1/9/06	9	11
macaw	9.7	-84.6	1/9/06	9	11
macaw	9.7	-84.6	1/9/06	9	11
macaw	7.8	-77.4	1/10/06	10	1
macaw	7.8	-77.4	1/10/06	10	4
macaw	-0.5	-76.4	1/10/06	10	9
macaw	-0.5	-76.4	1/10/06	10	9
macaw	9.8	-84.6	1/10/06	10	11
macaw	9.7	-84.6	1/10/06	10	11
macaw	9.8	-84.6	1/10/06	10	11
macaw	-0.5	-76.4	1/11/06	11	4
macaw	-0.5	-76.4	1/11/06	11	4
macaw	7.8	-77.4	1/11/06	11	5
macaw	20.3	-105.3	1/11/06	11	7
macaw	9.7	-84.6	1/11/06	11	11
macaw	7.8	-77.4	1/12/06	12	1
macaw	7.8	-77.4	1/12/06	12	4
macaw	7.8	-77.4	1/12/06	12	5
macaw	-0.5	-76.4	1/13/06	13	1
macaw	-0.5	-76.4	1/13/06	13	1
macaw	7.8	-77.4	1/13/06	13	1
macaw	-0.5	-76.4	1/13/06	13	9
macaw	-0.5	-76.4	1/13/06	13	9
macaw	9.8	-84.6	1/13/06	13	11
macaw	7.8	-77.4	1/14/06	14	1
macaw	-0.9	-77.8	1/14/06	14	4
