COMMON NAME,LATITUDE,LONGITUDE,OBSERVATION DATE,SERIAL DATE,1=Black Kite // 2=Lesser Nighthawk
kite,-12.4,130.9,10/1/12,275,1
kite,-12.6,131.3,10/4/12,278,1
kite,-12.5,130.8,10/2/12,276,1
kite,-14.5,132.3,10/8/12,282,1
kite,-12.4,133.0,10/6/12,280,1
kite,-12.5,131.0,10/11/12,285,1
kite,-13.0,131.0,10/10/12,284,1
kite,-23.7,133.9,10/3/12,277,1
kite,-23.6,132.7,10/5/12,279,1
kite,-12.3,130.9,10/11/12,285,1
kite,-12.8,131.0,10/12/12,286,1
kite,-12.7,131.3,10/13/12,287,1
kite,-12.6,131.3,10/2/12,276,1
kite,-12.6,131.3,10/4/12,278,1
kite,-12.4,130.9,10/16/12,290,1
kite,-12.4,130.9,10/1/12,275,1
kite,-12.8,131.3,10/8/12,282,1
kite,-12.5,130.9,11/26/12,331,1
kite,-20.7,139.5,6/29/74,181,1
kite,-17.4,145.9,6/28/74,180,1
kite,-16.9,145.8,6/22/74,174,1
kite,-23.4,144.2,7/3/78,186,1
kite,-16.9,145.8,10/31/83,305,1
kite,-16.6,145.3,11/2/83,307,1
kite,-16.8,145.4,11/3/83,308,1
kite,-16.9,145.8,11/1/83,306,1
kite,-28.2,153.1,11/5/83,310,1
kite,-16.6,145.3,12/17/83,352,1
kite,-16.9,145.4,6/26/86,178,1
kite,-16.9,145.8,6/28/86,180,1
kite,-16.9,145.8,6/23/86,175,1
kite,-17.3,145.5,6/27/86,179,1
kite,-16.8,145.7,8/8/86,221,1
kite,-16.9,145.8,5/28/89,150,1
kite,-17.3,145.5,5/31/89,153,1
kite,-17.2,145.5,6/1/89,153,1
kite,-17.3,145.5,6/2/89,154,1
kite,-16.9,145.8,6/3/89,155,1
kite,-17.3,145.6,7/1/91,184,1
kite,-17.9,146.1,8/2/91,215,1
kite,-19.2,146.8,5/31/92,153,1
kite,-19.1,146.9,1/21/93,21,1
kite,-17.3,145.6,1/26/93,26,1
kite,-20.5,144.4,3/28/95,89,1
kite,-16.3,145.2,7/27/95,210,1
kite,-10.7,142.5,8/17/95,230,1
kite,-17.0,145.4,8/8/95,221,1
kite,-17.3,145.5,8/10/95,223,1
kite,-16.9,145.8,8/13/95,226,1
kite,-17.3,145.5,8/10/95,223,1
kite,-16.9,145.8,8/5/95,218,1
kite,-16.9,145.8,8/13/95,226,1
kite,-17.0,145.4,8/8/95,221,1
kite,-16.6,145.3,12/21/95,356,1
kite,-16.5,145.1,12/23/95,358,1
kite,-16.5,145.1,12/26/95,361,1
kite,-16.5,145.3,10/4/96,278,1
kite,-17.2,145.5,10/6/96,280,1
kite,-17.2,145.6,10/1/96,275,1
kite,-16.9,145.8,10/5/96,279,1
kite,-16.5,145.5,10/2/96,276,1
kite,-16.3,145.3,10/5/96,279,1
kite,-17.4,145.8,5/29/97,151,1
kite,-21.0,148.6,5/25/97,147,1
kite,-19.3,146.8,5/26/97,148,1
kite,-16.6,145.3,5/31/97,153,1
kite,-17.4,145.8,5/27/97,149,1
kite,-17.4,145.5,5/28/97,150,1
kite,-21.0,148.6,5/23/97,145,1
kite,-15.5,145.3,6/7/97,159,1
kite,-16.0,144.8,6/8/97,160,1
kite,-16.9,145.8,6/10/97,162,1
kite,-16.1,145.5,6/2/97,154,1
kite,-16.1,145.5,6/5/97,157,1
kite,-18.2,142.2,6/12/97,164,1
kite,-20.7,139.5,6/13/97,165,1
kite,-18.3,144.6,6/11/97,163,1
kite,-26.4,146.2,9/7/97,251,1
kite,-18.4,143.0,11/17/97,322,1
kite,-20.6,139.6,11/14/97,319,1
kite,-16.5,145.0,1/6/98,6,1
kite,-17.0,145.4,1/4/98,4,1
kite,-17.0,145.4,1/4/98,4,1
kite,-16.5,145.0,1/6/98,6,1
kite,-28.9,144.4,4/13/98,104,1
kite,-17.0,145.8,7/12/98,195,1
kite,-19.0,146.2,7/8/98,191,1
kite,-19.0,146.2,7/8/98,191,1
kite,-17.9,146.1,7/10/98,193,1
kite,-17.9,146.1,7/10/98,193,1
kite,-17.0,145.8,7/12/98,195,1
kite,-23.4,150.5,7/8/98,191,1
kite,-23.4,150.5,7/8/98,191,1
kite,-12.6,143.3,7/26/99,209,1
kite,-12.6,143.3,7/27/99,210,1
kite,-12.6,143.3,7/21/99,204,1
kite,-14.2,143.7,7/28/99,211,1
kite,-12.6,143.3,7/23/99,206,1
kite,-17.2,145.6,8/25/99,238,1
kite,-17.4,145.4,11/21/99,326,1
kite,-21.6,138.3,9/15/00,259,1
kite,-18.6,139.2,10/1/00,275,1
kite,-19.7,147.6,2/11/01,41,1
kite,-18.7,146.2,5/27/01,149,1
kite,-16.3,144.7,8/11/01,224,1
kite,-19.3,140.3,8/21/01,234,1
kite,-16.8,145.4,8/11/01,224,1
kite,-17.4,141.1,8/20/01,233,1
kite,-17.9,141.8,8/20/01,233,1
kite,-17.0,145.8,8/19/01,232,1
kite,-18.3,143.4,8/20/01,233,1
kite,-16.8,145.4,8/17/01,230,1
kite,-19.9,138.1,8/22/01,235,1
kite,-14.7,143.7,8/19/01,232,1
kite,-17.3,145.6,9/23/01,267,1
kite,-25.1,148.2,11/11/01,316,1
kite,-25.1,148.2,11/11/01,316,1
kite,-16.5,145.5,6/23/02,175,1
kite,-16.3,145.2,6/5/02,157,1
kite,-16.6,145.3,10/22/02,296,1
kite,-16.3,145.3,10/23/02,297,1
kite,-16.6,145.3,10/21/02,295,1
kite,-16.7,145.3,10/18/02,292,1
kite,-17.3,145.5,10/20/02,294,1
kite,-16.8,144.3,10/20/02,294,1
kite,-16.3,145.3,10/15/02,289,1
kite,-17.9,146.1,10/23/02,297,1
kite,-21.2,148.5,10/25/02,299,1
kite,-16.7,145.6,10/16/02,290,1
kite,-17.3,145.5,10/19/02,293,1
kite,-17.4,145.5,10/20/02,294,1
kite,-17.3,145.6,10/22/02,296,1
kite,-19.5,147.4,10/25/02,299,1
kite,-19.5,147.4,10/26/02,300,1
kite,-17.0,145.8,10/13/02,287,1
kite,-16.9,145.8,10/27/02,301,1
kite,-16.5,145.5,10/14/02,288,1
kite,-17.3,145.6,10/20/02,294,1
kite,-16.6,145.5,10/15/02,289,1
kite,-16.8,145.3,3/15/03,76,1
kite,-17.0,145.4,3/14/03,75,1
kite,-27.6,152.1,5/20/03,142,1
kite,-16.9,145.6,5/21/03,143,1
kite,-17.0,145.4,5/22/03,144,1
kite,-16.3,145.2,5/25/03,147,1
kite,-16.9,145.8,5/26/03,148,1
kite,-17.1,145.4,5/29/03,151,1
kite,-17.0,145.6,5/23/03,145,1
kite,-17.0,145.4,5/28/03,150,1
kite,-16.9,145.4,5/31/03,153,1
kite,-16.8,145.4,5/28/03,150,1
kite,-16.8,145.3,5/28/03,150,1
kite,-17.0,145.4,5/31/03,153,1
kite,-17.2,145.9,6/1/03,153,1
kite,-16.3,145.2,8/26/03,239,1
kite,-16.3,145.2,8/27/03,240,1
kite,-16.6,145.3,8/30/03,243,1
kite,-16.6,145.3,8/29/03,242,1
kite,-16.6,145.3,8/28/03,241,1
kite,-16.9,145.8,8/31/03,244,1
kite,-16.9,145.8,9/2/03,246,1
kite,-17.3,145.5,10/4/03,278,1
kite,-17.2,145.6,10/3/03,277,1
kite,-17.3,145.6,10/4/03,278,1
kite,-17.0,145.4,10/10/03,284,1
kite,-17.4,145.6,10/5/03,279,1
kite,-17.0,145.4,10/10/03,284,1
kite,-17.4,145.6,10/5/03,279,1
kite,-16.6,145.3,10/12/03,286,1
kite,-16.6,145.3,10/13/03,287,1
kite,-16.6,145.3,10/12/03,286,1
kite,-16.6,145.3,10/13/03,287,1
kite,-16.2,145.3,10/14/03,288,1
kite,-16.6,145.2,10/13/03,287,1
kite,-16.2,145.3,10/14/03,288,1
kite,-16.6,145.5,10/16/03,290,1
kite,-16.6,145.5,10/16/03,290,1
kite,-29.0,141.0,10/9/03,283,1
kite,-25.4,141.8,10/7/03,281,1
kite,-25.7,140.1,10/7/03,281,1
kite,-17.2,145.6,10/3/03,277,1
kite,-17.3,145.6,10/4/03,278,1
kite,-17.3,145.5,10/4/03,278,1
kite,-27.4,153.0,12/5/03,340,1
kite,-24.9,152.3,5/15/04,137,1
kite,-25.1,143.4,7/31/04,214,1
kite,-25.1,143.4,7/31/04,214,1
kite,-17.3,145.6,8/25/04,238,1
kite,-16.9,145.8,8/24/04,237,1
kite,-17.3,145.6,8/26/04,239,1
kite,-17.3,145.5,8/4/04,217,1
kite,-16.3,145.4,9/3/04,247,1
kite,-16.7,145.3,9/6/04,250,1
kite,-17.9,146.1,10/31/04,305,1
kite,-17.3,145.6,2/7/05,37,1
kite,-23.4,148.8,6/16/05,168,1
kite,-16.7,145.7,9/28/05,272,1
kite,-16.7,145.7,9/26/05,270,1
kite,-16.9,145.4,10/16/05,290,1
kite,-16.5,145.1,10/15/05,289,1
kite,-16.5,145.4,10/3/05,277,1
kite,-17.3,145.4,10/1/05,275,1
kite,-16.5,145.4,10/4/05,278,1
kite,-16.7,145.7,10/2/05,276,1
kite,-16.9,145.8,11/5/05,310,1
kite,-20.3,148.6,4/26/06,117,1
kite,-17.4,145.5,7/28/06,211,1
kite,-16.5,145.4,7/31/06,214,1
kite,-16.9,145.4,8/27/06,240,1
kite,-17.3,145.5,8/27/06,240,1
kite,-21.2,149.2,8/22/06,235,1
kite,-21.4,149.2,8/20/06,233,1
kite,-16.7,145.2,8/26/06,239,1
kite,-16.7,145.3,8/26/06,239,1
kite,-16.5,145.1,8/26/06,239,1
kite,-27.5,153.0,8/23/06,236,1
kite,-16.5,145.5,8/1/06,214,1
kite,-17.0,145.4,11/2/06,307,1
kite,-17.0,145.5,11/6/06,311,1
kite,-16.7,145.3,11/30/06,335,1
kite,-17.3,145.6,11/24/06,329,1
kite,-16.9,145.4,11/25/06,330,1
kite,-17.9,146.1,12/27/06,362,1
kite,-18.3,146.0,2/15/07,45,1
kite,-16.8,145.3,9/16/07,260,1
kite,-16.8,145.7,9/17/07,261,1
kite,-16.9,145.7,9/19/07,263,1
kite,-17.3,145.5,10/22/07,296,1
kite,-16.9,145.8,10/26/07,300,1
kite,-17.8,145.0,10/21/07,295,1
kite,-17.2,144.5,1/4/08,4,1
kite,-24.9,152.4,2/24/08,54,1
kite,-24.9,152.4,2/24/08,54,1
kite,-25.8,138.0,4/23/08,114,1
kite,-17.0,145.4,4/22/08,113,1
kite,-16.7,145.3,4/21/08,112,1
kite,-28.0,145.6,5/16/08,138,1
kite,-15.3,144.6,6/29/08,181,1
kite,-15.5,144.3,6/30/08,182,1
kite,-25.1,143.4,6/21/08,173,1
kite,-28.0,145.6,7/17/08,200,1
kite,-28.0,143.8,7/15/08,198,1
kite,-28.0,143.8,7/14/08,197,1
kite,-17.0,145.4,7/31/08,214,1
kite,-16.5,145.3,8/11/08,224,1
kite,-16.2,145.4,8/12/08,225,1
kite,-16.5,145.1,8/26/08,239,1
kite,-18.3,143.4,8/12/08,225,1
kite,-17.3,145.5,8/2/08,215,1
kite,-16.6,145.3,8/5/08,218,1
kite,-16.9,145.7,9/19/08,263,1
kite,-17.1,145.4,9/21/08,265,1
kite,-16.5,145.4,9/23/08,267,1
kite,-16.8,145.3,9/22/08,266,1
kite,-28.2,151.6,11/5/08,310,1
kite,-21.2,148.5,3/26/09,87,1
kite,-19.4,146.9,3/27/09,88,1
kite,-19.4,146.9,3/28/09,89,1
kite,-22.3,149.5,3/24/09,85,1
kite,-16.6,145.3,5/18/09,140,1
kite,-18.2,144.3,5/13/09,135,1
kite,-18.1,144.2,5/13/09,135,1
kite,-18.0,144.0,5/13/09,135,1
kite,-16.6,145.3,5/18/09,140,1
kite,-16.8,145.3,5/17/09,139,1
kite,-18.0,144.1,5/13/09,135,1
kite,-16.6,145.3,5/19/09,141,1
kite,-16.6,145.2,5/19/09,141,1
kite,-16.9,145.4,5/21/09,143,1
kite,-16.5,145.1,5/19/09,141,1
kite,-16.9,145.8,5/23/09,145,1
kite,-16.5,145.1,5/19/09,141,1
kite,-16.6,145.3,5/18/09,140,1
kite,-18.0,144.1,5/14/09,136,1
kite,-18.0,144.4,5/16/09,138,1
kite,-17.1,145.8,5/12/09,134,1
kite,-18.1,144.3,5/14/09,136,1
kite,-16.8,145.4,5/20/09,142,1
kite,-18.0,144.1,5/15/09,137,1
kite,-16.8,145.4,5/17/09,139,1
kite,-17.8,144.4,5/16/09,138,1
kite,-17.7,145.2,5/12/09,134,1
kite,-17.9,144.9,5/12/09,134,1
kite,-17.2,145.1,5/17/09,139,1
kite,-17.1,144.5,5/17/09,139,1
kite,-18.1,144.2,5/16/09,138,1
kite,-16.9,145.4,5/17/09,139,1
kite,-18.0,144.1,5/16/09,138,1
kite,-18.2,144.3,5/12/09,134,1
kite,-18.2,144.2,5/12/09,134,1
kite,-16.5,145.4,5/7/09,129,1
kite,-18.7,138.5,7/1/09,184,1
kite,-18.2,139.9,7/4/09,187,1
kite,-20.6,139.6,7/6/09,189,1
kite,-23.4,148.1,7/16/09,199,1
kite,-21.2,148.5,7/18/09,201,1
kite,-16.9,145.8,7/11/09,194,1
kite,-19.2,140.3,8/29/09,242,1
kite,-17.7,141.1,8/29/09,242,1
kite,-19.9,138.1,8/28/09,241,1
kite,-17.8,141.0,8/29/09,242,1
kite,-17.7,141.1,8/30/09,243,1
kite,-17.5,140.8,8/29/09,242,1
kite,-19.9,138.1,8/28/09,241,1
kite,-17.5,140.8,8/29/09,242,1
kite,-23.6,150.6,8/10/09,223,1
kite,-21.1,148.6,11/12/09,317,1
kite,-17.6,146.1,11/17/09,322,1
kite,-21.1,148.6,11/13/09,318,1
kite,-28.5,150.3,11/25/09,330,1
kite,-28.5,150.3,11/25/09,330,1
kite,-21.1,148.6,11/12/09,317,1
kite,-21.1,148.6,11/13/09,318,1
kite,-17.6,146.1,11/17/09,322,1
kite,-20.7,140.5,11/5/09,310,1
kite,-17.8,145.6,12/5/09,340,1
kite,-17.8,145.6,12/5/09,340,1
kite,-25.9,139.1,12/30/09,365,1
kite,-25.9,139.1,12/30/09,365,1
kite,-27.5,152.3,12/28/09,363,1
kite,-20.8,139.5,1/2/10,2,1
kite,-20.3,139.1,1/2/10,2,1
kite,-21.7,139.5,1/1/10,1,1
kite,-20.6,139.6,1/2/10,2,1
kite,-24.3,139.4,1/1/10,1,1
kite,-24.3,139.4,1/1/10,1,1
kite,-20.6,139.6,1/2/10,2,1
kite,-20.8,139.5,1/2/10,2,1
kite,-20.3,139.1,1/2/10,2,1
kite,-21.7,139.5,1/1/10,1,1
kite,-19.2,146.7,2/8/10,38,1
kite,-19.2,146.7,2/8/10,38,1
kite,-19.2,146.8,3/13/10,74,1
kite,-19.0,146.2,3/11/10,72,1
kite,-17.3,145.6,6/21/10,173,1
kite,-17.3,145.6,6/21/10,173,1
kite,-17.3,145.6,6/21/10,173,1
kite,-17.3,145.6,6/21/10,173,1
kite,-16.6,145.3,8/18/10,231,1
kite,-13.4,143.0,8/17/10,230,1
kite,-19.6,146.8,8/27/10,240,1
kite,-19.6,146.8,8/27/10,240,1
kite,-19.4,146.7,8/27/10,240,1
kite,-19.4,146.7,8/27/10,240,1
kite,-27.4,153.2,8/28/10,241,1
kite,-27.4,153.2,8/28/10,241,1
kite,-17.3,145.5,8/17/10,230,1
kite,-16.6,145.2,8/21/10,234,1
kite,-16.6,145.3,8/21/10,234,1
kite,-16.6,145.2,8/21/10,234,1
kite,-16.6,145.3,8/21/10,234,1
kite,-17.3,145.5,8/17/10,230,1
kite,-19.4,139.4,9/5/10,249,1
kite,-19.9,139.4,9/7/10,251,1
kite,-19.0,138.8,9/13/10,257,1
kite,-20.1,139.7,9/8/10,252,1
kite,-17.3,138.2,9/14/10,258,1
kite,-16.3,145.4,9/30/10,274,1
kite,-20.7,139.5,9/26/10,270,1
kite,-19.2,146.8,9/30/10,274,1
kite,-25.8,138.0,9/5/10,249,1
kite,-15.6,144.4,10/10/10,284,1
kite,-15.0,144.2,10/9/10,283,1
kite,-16.5,145.0,10/4/10,278,1
kite,-17.0,145.6,10/4/10,278,1
kite,-16.2,144.7,10/4/10,278,1
kite,-16.8,145.4,10/4/10,278,1
kite,-16.8,145.3,10/1/10,275,1
kite,-16.6,145.2,10/1/10,275,1
kite,-26.2,147.0,10/3/10,277,1
kite,-16.8,145.3,10/13/10,287,1
kite,-27.5,152.4,10/3/10,277,1
kite,-27.4,151.7,10/14/10,288,1
kite,-16.7,145.3,11/22/10,327,1
kite,-16.3,145.4,11/4/10,309,1
kite,-12.7,143.2,11/10/10,315,1
kite,-15.0,144.2,11/13/10,318,1
kite,-16.5,145.4,11/2/10,307,1
kite,-27.5,152.4,2/25/11,55,1
kite,-27.5,152.4,2/25/11,55,1
kite,-27.5,152.4,3/13/11,74,1
kite,-27.4,151.6,4/10/11,101,1
kite,-16.8,145.4,5/17/11,139,1
kite,-16.8,145.4,5/17/11,139,1
kite,-16.6,145.3,5/17/11,139,1
kite,-27.5,152.3,6/29/11,181,1
kite,-27.4,151.7,6/12/11,164,1
kite,-16.9,145.4,6/13/11,165,1
kite,-28.0,145.6,6/10/11,162,1
kite,-27.5,152.3,6/29/11,181,1
kite,-16.9,145.4,6/13/11,165,1
kite,-16.9,145.4,7/31/11,214,1
kite,-16.8,145.4,7/31/11,214,1
kite,-18.7,146.1,7/21/11,204,1
kite,-18.7,146.1,7/21/11,204,1
kite,-21.9,147.9,8/6/11,219,1
kite,-23.7,150.8,8/11/11,224,1
kite,-22.3,149.5,8/14/11,227,1
kite,-17.2,145.5,9/14/11,258,1
kite,-16.6,145.3,9/15/11,259,1
kite,-16.6,145.3,9/25/11,269,1
kite,-16.6,145.3,9/26/11,270,1
kite,-17.3,146.4,9/23/11,267,1
kite,-17.3,145.5,9/24/11,268,1
kite,-27.5,152.4,9/17/11,261,1
kite,-27.5,152.4,9/17/11,261,1
kite,-16.0,144.8,9/23/11,267,1
kite,-17.0,145.4,9/18/11,262,1
kite,-16.8,145.4,9/19/11,263,1
kite,-17.0,145.4,9/18/11,262,1
kite,-16.0,144.8,9/19/11,263,1
kite,-17.2,145.5,9/24/11,268,1
kite,-16.5,144.9,10/13/11,287,1
kite,-16.5,144.9,10/13/11,287,1
kite,-16.9,145.3,10/16/11,290,1
kite,-16.5,145.1,10/17/11,291,1
kite,-17.0,145.8,10/28/11,302,1
kite,-12.7,143.3,10/25/11,299,1
kite,-16.6,145.2,10/10/11,284,1
kite,-16.6,145.2,10/10/11,284,1
kite,-26.6,149.2,10/21/11,295,1
kite,-17.0,145.8,10/28/11,302,1
kite,-16.5,145.4,10/23/11,297,1
kite,-17.3,145.5,11/3/11,308,1
kite,-16.2,145.3,11/16/11,321,1
kite,-16.5,145.1,11/17/11,322,1
kite,-17.1,145.5,11/18/11,323,1
kite,-17.0,145.5,11/18/11,323,1
kite,-17.3,145.5,11/19/11,324,1
kite,-20.7,147.9,11/13/11,318,1
kite,-17.3,145.5,11/3/11,308,1
kite,-17.3,145.5,11/3/11,308,1
kite,-22.8,147.6,11/18/11,323,1
kite,-19.9,147.7,11/11/11,316,1
kite,-21.0,148.7,11/15/11,320,1
kite,-22.6,147.8,11/16/11,321,1
kite,-16.8,145.4,11/5/11,310,1
kite,-19.2,146.8,11/10/11,315,1
kite,-27.3,152.9,11/27/11,332,1
kite,-27.5,152.3,1/7/12,7,1
kite,-24.9,152.3,2/4/12,34,1
kite,-24.8,152.4,2/5/12,35,1
kite,-21.9,148.0,2/27/12,57,1
kite,-21.9,147.9,2/28/12,58,1
kite,-24.6,152.1,2/3/12,33,1
kite,-24.8,152.4,2/12/12,42,1
kite,-24.8,152.4,2/18/12,48,1
kite,-25.3,151.9,2/16/12,46,1
kite,-27.5,152.4,2/17/12,47,1
kite,-17.4,145.5,2/12/12,42,1
kite,-24.8,152.4,3/4/12,65,1
kite,-21.9,147.9,3/8/12,69,1
kite,-24.8,152.4,3/11/12,72,1
kite,-17.1,145.5,3/29/12,90,1
kite,-21.9,147.9,3/2/12,63,1
kite,-21.9,147.9,3/5/12,66,1
kite,-25.1,152.2,3/7/12,68,1
kite,-25.0,151.1,3/13/12,74,1
kite,-24.7,152.2,3/14/12,75,1
kite,-27.5,153.0,3/24/12,85,1
kite,-25.3,151.9,4/29/12,120,1
kite,-17.3,145.7,4/27/12,118,1
kite,-25.1,152.2,4/4/12,95,1
kite,-24.8,152.4,4/7/12,98,1
kite,-24.8,152.4,4/15/12,106,1
kite,-16.6,145.2,4/12/12,103,1
kite,-24.8,152.2,4/17/12,108,1
kite,-16.6,145.2,4/20/12,111,1
kite,-24.8,152.4,4/22/12,113,1
kite,-24.7,152.4,4/21/12,112,1
kite,-24.8,152.3,5/1/12,123,1
kite,-24.8,152.2,5/1/12,123,1
kite,-24.9,152.3,5/18/12,140,1
kite,-16.8,145.7,5/31/12,153,1
kite,-24.8,152.4,5/1/12,123,1
kite,-24.8,152.4,5/6/12,128,1
kite,-24.9,152.3,5/5/12,127,1
kite,-27.6,152.3,6/3/12,155,1
kite,-27.5,152.3,6/3/12,155,1
kite,-27.5,152.3,6/3/12,155,1
kite,-27.6,152.3,6/3/12,155,1
kite,-16.8,145.6,6/15/12,167,1
kite,-25.2,152.5,6/22/12,174,1
kite,-16.2,145.3,6/15/12,167,1
kite,-16.2,145.3,6/15/12,167,1
kite,-18.0,146.1,7/15/12,198,1
kite,-28.7,143.9,7/29/12,212,1
kite,-28.7,143.9,7/29/12,212,1
kite,-27.8,142.6,7/28/12,211,1
kite,-27.8,142.6,7/28/12,211,1
kite,-19.2,146.8,7/14/12,197,1
kite,-28.0,148.6,7/27/12,210,1
kite,-28.0,148.6,7/26/12,209,1
kite,-27.6,152.2,7/31/12,214,1
kite,-27.6,153.2,7/31/12,214,1
kite,-16.3,145.4,8/18/12,231,1
kite,-16.6,145.3,8/26/12,239,1
kite,-19.2,146.8,8/11/12,224,1
kite,-14.8,143.5,8/22/12,235,1
kite,-16.6,145.3,8/22/12,235,1
kite,-15.0,144.2,8/23/12,236,1
kite,-12.8,143.2,8/24/12,237,1
kite,-17.3,145.5,8/27/12,240,1
kite,-16.6,145.3,8/29/12,242,1
kite,-17.3,145.5,8/27/12,240,1
kite,-16.6,145.3,8/29/12,242,1
kite,-16.3,145.4,8/29/12,242,1
kite,-25.2,152.6,8/15/12,228,1
kite,-16.6,145.3,8/24/12,237,1
kite,-16.7,145.3,8/25/12,238,1
kite,-16.6,145.3,8/24/12,237,1
kite,-16.8,145.3,8/25/12,238,1
kite,-16.6,145.3,8/25/12,238,1
kite,-16.3,145.4,8/29/12,242,1
kite,-15.0,143.7,8/29/12,242,1
kite,-27.1,153.0,9/9/12,253,1
kite,-24.9,152.3,9/13/12,257,1
kite,-24.8,152.4,9/16/12,260,1
kite,-24.8,152.4,9/27/12,271,1
kite,-13.9,143.2,9/1/12,245,1
kite,-13.2,142.6,9/3/12,247,1
kite,-13.4,142.9,9/2/12,246,1
kite,-13.1,142.8,9/2/12,246,1
kite,-13.4,142.7,9/5/12,249,1
kite,-13.4,142.7,9/5/12,249,1
kite,-24.8,152.2,9/29/12,273,1
kite,-25.7,152.9,10/1/12,275,1
kite,-24.9,152.3,10/2/12,276,1
kite,-24.8,152.4,10/7/12,281,1
kite,-25.1,152.2,10/9/12,283,1
kite,-21.9,149.5,10/21/12,295,1
kite,-19.8,146.1,10/5/12,279,1
kite,-20.8,140.0,10/2/12,276,1
kite,-19.1,146.4,10/9/12,283,1
kite,-24.1,151.2,10/25/12,299,1
kite,-20.5,147.6,10/14/12,288,1
kite,-16.9,145.4,10/21/12,295,1
kite,-16.6,145.3,10/22/12,296,1
kite,-24.9,152.5,10/10/12,284,1
kite,-17.3,145.6,10/16/12,290,1
kite,-17.2,145.6,10/15/12,289,1
kite,-18.3,143.4,10/17/12,291,1
kite,-18.3,143.4,10/18/12,292,1
kite,-16.6,145.3,10/20/12,294,1
kite,-16.3,145.3,10/26/12,300,1
kite,-16.3,145.4,10/24/12,298,1
kite,-22.0,149.4,10/11/12,285,1
kite,-19.0,146.2,10/13/12,287,1
kite,-24.8,152.4,11/4/12,309,1
kite,-19.2,146.8,11/1/12,306,1
kite,-27.5,152.4,11/24/12,329,1
kite,-26.9,139.0,9/3/97,247,1
kite,-31.9,138.4,10/15/97,289,1
kite,-27.7,140.7,10/1/00,275,1
kite,-36.1,139.6,5/4/02,126,1
kite,-34.7,138.5,11/8/02,313,1
kite,-34.2,140.6,7/8/03,191,1
kite,-34.3,140.6,7/6/03,189,1
kite,-31.5,138.6,10/30/03,304,1
kite,-33.4,138.2,10/29/03,303,1
kite,-32.8,138.1,10/29/03,303,1
kite,-33.4,138.2,10/29/03,303,1
kite,-32.8,138.1,10/29/03,303,1
kite,-28.0,138.7,10/6/03,280,1
kite,-28.8,140.4,10/9/03,283,1
kite,-28.9,138.5,10/5/03,279,1
kite,-31.6,138.6,10/31/03,305,1
kite,-31.6,138.6,10/31/03,305,1
kite,-31.5,138.6,10/30/03,304,1
kite,-34.7,138.7,11/1/03,306,1
kite,-34.7,138.7,11/1/03,306,1
kite,-34.8,138.6,9/13/04,257,1
kite,-34.2,139.9,9/18/04,262,1
kite,-32.5,137.7,10/29/04,303,1
kite,-34.5,138.3,10/30/04,304,1
kite,-35.3,139.4,11/8/04,313,1
kite,-34.4,139.5,7/9/05,192,1
kite,-34.6,138.9,7/17/05,200,1
kite,-34.7,138.6,7/17/05,200,1
kite,-35.4,139.0,7/16/05,199,1
kite,-34.2,140.6,3/18/06,79,1
kite,-35.3,139.8,10/8/07,282,1
kite,-34.1,139.0,5/15/08,137,1
kite,-27.7,140.7,7/14/08,197,1
kite,-27.7,140.7,7/13/08,196,1
kite,-27.2,140.2,7/13/08,196,1
kite,-27.7,140.7,7/13/08,196,1
kite,-27.7,138.3,8/11/09,224,1
kite,-31.3,138.6,11/19/09,324,1
kite,-29.0,138.5,11/19/09,324,1
kite,-26.9,139.0,11/20/09,325,1
kite,-31.5,138.6,12/28/09,363,1
kite,-28.9,138.5,12/29/09,364,1
kite,-27.0,139.0,12/30/09,365,1
kite,-27.0,139.0,12/31/09,366,1
kite,-27.0,139.0,12/31/09,366,1
kite,-28.9,138.5,12/29/09,364,1
kite,-27.0,139.0,12/30/09,365,1
kite,-31.5,138.6,12/28/09,363,1
kite,-27.3,133.6,1/5/10,5,1
kite,-27.3,133.6,1/5/10,5,1
kite,-31.4,130.9,1/6/10,6,1
kite,-31.4,130.9,1/6/10,6,1
kite,-34.4,139.6,5/13/11,135,1
kite,-34.4,139.6,5/19/11,141,1
kite,-34.2,140.4,11/11/11,316,1
kite,-34.0,139.7,11/9/11,314,1
kite,-34.0,139.7,11/9/11,314,1
kite,-34.2,140.4,11/11/11,316,1
kite,-32.0,140.5,4/5/12,96,1
kite,-27.5,135.4,7/12/12,195,1
kite,-27.9,135.8,7/16/12,199,1
kite,-28.0,135.8,7/16/12,199,1
kite,-27.6,135.4,7/14/12,197,1
kite,-35.0,139.4,9/14/12,258,1
kite,-35.4,143.5,1/12/93,12,1
kite,-35.4,143.6,1/11/93,11,1
kite,-35.7,143.9,7/25/95,208,1
kite,-34.6,142.8,7/26/95,209,1
kite,-34.8,143.0,10/29/02,303,1
kite,-37.1,142.4,11/3/03,308,1
kite,-34.7,142.4,11/6/03,311,1
kite,-34.7,142.4,11/7/03,312,1
kite,-35.4,142.9,11/7/03,312,1
kite,-34.8,142.3,11/7/03,312,1
kite,-35.6,142.1,11/4/03,309,1
kite,-35.7,142.4,11/5/03,310,1
kite,-36.5,143.8,9/17/04,261,1
kite,-37.9,144.6,9/29/05,273,1
kite,-39.0,146.3,2/7/07,37,1
kite,-38.0,144.4,6/17/08,169,1
kite,-37.9,144.4,8/25/09,238,1
kite,-37.8,147.6,10/3/10,277,1
